ra,dec,Source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,Dist,prob
130.29064218137,19.9352907011,661401431460014976,5.3775,0.0163,-36.525,0.017,-11.773,0.011,0.0218,0,1.049,13.193317, 1.439531,NOT_AVAILABLE,0,182.9905,1.0
130.35341257219,19.95744809822,661401908200502912,5.6911,0.4927,-35.674,0.502,-11.997,0.359,0.0254,0,1.036,19.855549, 2.792053,NOT_AVAILABLE,0,,1.0
130.33893782631,19.98140677557,661401976919961344,3.9237,1.2633,-41.484,1.703,-10.683,0.882,0.0956,0,1.111,20.777320, 1.626028,NOT_AVAILABLE,0,,1.0
130.36987791553,19.97552911169,661402015575639680,5.4416,0.0601,-35.207,0.066,-14.117,0.044,0.0201,1,1.608,15.737562, 2.571246,VARIABLE     ,1,,1.0
130.35826238617,19.9874602434,661402084295115904,5.3938,0.0801,-37.128,0.084,-13.426,0.055,0.0425,1,1.017,16.831366, 2.823313,VARIABLE     ,0,,1.0
130.43185254709,19.96208668864,661402423595631232,6.2049,0.093,-39.728,0.101,-10.977,0.07,0.038,0,5.923,12.099780, 1.063149,VARIABLE     ,0,,1.0
130.44951859354,19.99716735676,661402664114086912,5.0533,0.2278,-36.597,0.226,-13.304,0.17,0.0145,0,0.974,18.745197, 3.201052,NOT_AVAILABLE,0,322.5455,1.0
130.50315490662,20.02330625094,661403149445608320,6.0604,0.3591,-36.45,0.336,-13.543,0.241,0.0171,0,0.991,19.335762, 3.379349,NOT_AVAILABLE,0,,1.0
130.45791849527,20.02180472443,661403286885951232,3.0241,0.0531,-22.821,0.056,-49.591,0.035,0.035,0,1.024,16.041656, 1.909185,NOT_AVAILABLE,0,334.3561,0.72
130.45592549504,20.07665337008,661404317678099456,5.2803,0.0509,-37.147,0.053,-14.562,0.036,0.0299,0,1.215,15.743262, 2.720384,NOT_AVAILABLE,0,184.3167,1.0
130.62433213866,19.97541762802,661404764354696448,5.5365,0.1375,-36.178,0.143,-13.598,0.106,0.0633,0,0.979,17.793072, 3.169130,NOT_AVAILABLE,0,178.5352,1.0
130.58371021268,20.03651332972,661405966945537280,6.207,0.2726,-31.903,0.241,-14.365,0.162,0.0802,96,7.371, 9.900244, 0.705186,NOT_AVAILABLE,0,,1.0
130.58777065969,20.05573544512,661406546764571392,5.3957,0.1073,-37.642,0.113,-13.657,0.081,0.0449,1,1.023,17.180061, 2.879400,NOT_AVAILABLE,0,199.479,1.0
130.72734105085,20.06005400214,661406993442546048,5.9994,1.4494,-37.353,2.184,-14.18,1.594,0.0521,1,1.122,20.617320, 2.734480,NOT_AVAILABLE,0,,1.0
130.73627888575,20.07163816331,661407375694800000,5.4503,0.079,-35.916,0.091,-12.666,0.07,0.0327,0,1.073,16.700964, 2.839947,VARIABLE     ,0,194.7402,1.0
130.65399621983,20.14211454659,661408818803811200,5.3959,0.0191,-36.356,0.021,-13.034,0.015,0.0341,0,0.918,13.472316, 1.559323,VARIABLE     ,0,180.5545,1.0
130.56919958815,20.09231193797,661409609077800960,5.362,0.0231,-35.28,0.024,-12.502,0.017,0.0354,0,1.021,13.685377, 1.639664,VARIABLE     ,0,187.0313,1.0
130.49500476454,20.10746123461,661410360695218048,5.3157,0.0199,-35.494,0.022,-14.531,0.015,0.0499,0,1.084,12.857078, 1.315658,VARIABLE     ,0,,1.0
130.59441593427,20.11832803238,661411288408153728,5.6632,0.0306,-24.165,0.035,-21.549,0.025,0.0414,0,1.53,11.838349, 1.074515,NOT_AVAILABLE,0,184.9823,1.0
130.65536518433,20.19591373942,661412181761802368,4.2982,0.3317,-47.487,0.378,28.565,0.317,0.0326,0,0.946,18.929026, 2.848778,NOT_AVAILABLE,0,252.5512,1.0
130.58987771732,20.18159160001,661412495295816960,5.4332,0.027,-37.714,0.028,-14.339,0.019,0.0477,0,1.131, 9.132437, 0.519550,NOT_AVAILABLE,0,184.063,1.0
130.63139951418,20.22703375695,661413040755293440,4.9841,0.8037,-30.491,0.937,-48.536,0.793,0.0357,0,1.123,20.340640, 0.488539,NOT_AVAILABLE,0,,0.94
130.22454175029,19.99862630342,661413800965826688,5.3874,0.0669,-36.106,0.067,-12.85,0.046,0.0208,0,1.061,16.583890, 2.620050,NOT_AVAILABLE,0,,1.0
130.22397139856,19.99888195973,661413800965826816,5.3485,0.0653,-35.807,0.067,-13.782,0.045,0.0241,1,1.077,16.455452, 2.885530,NOT_AVAILABLE,0,180.7922,1.0
130.31406569928,20.03769791775,661414213282680960,5.5064,0.0183,-36.551,0.019,-12.648,0.013,0.0201,0,0.991,13.733851, 1.652571,VARIABLE     ,0,182.5938,1.0
130.38530920257,20.10182084211,661416274866976384,5.4625,0.1116,-35.714,0.108,-13.716,0.078,0.0183,0,0.945,17.603567, 2.976946,NOT_AVAILABLE,0,,1.0
130.33087919877,20.10494061921,661416893342268672,3.196,0.1046,-24.853,0.102,-26.271,0.076,0.0284,0,6.623,13.392820, 1.271770,VARIABLE     ,0,,0.66
130.31090914642,20.1025448212,661416923405602944,3.1567,0.2627,-33.462,0.308,1.005,0.206,0.0289,0,1.0,18.965258, 2.985397,NOT_AVAILABLE,0,247.6591,0.56
130.35174786575,20.13035625896,661417305659127296,5.2654,0.0468,-35.044,0.046,-13.593,0.035,0.0228,0,1.417,15.361701, 2.654811,NOT_AVAILABLE,0,181.3138,1.0
130.22472375326,20.09005262881,661418405170762368,5.462,0.0665,-37.109,0.065,-12.777,0.048,0.0055,0,1.118,16.552881, 2.637600,NOT_AVAILABLE,0,183.1664,1.0
130.11848647598,20.09751684963,661419023646057856,5.6803,0.0619,-27.835,0.059,-15.176,0.043,0.00501,0,0.988,16.574406, 2.543685,NOT_AVAILABLE,0,175.0954,1.0
130.09280502885,20.10669847146,661419264165477504,5.3948,0.0263,-36.07,0.025,-13.044,0.018,0.018,0,1.013, 9.960863, 0.657300,NOT_AVAILABLE,0,183.1353,1.0
130.24180497373,20.21392781774,661421939927520384,5.4858,0.1632,-36.329,0.158,-12.97,0.116,0.0105,0,1.055,18.184452, 3.308027,NOT_AVAILABLE,0,201.173,1.0
130.47124403464,20.15937977104,661422764560767360,5.4456,0.0242,-36.844,0.025,-13.269,0.018,0.0517,0,0.983, 8.477043, 0.405369,NOT_AVAILABLE,0,186.9067,1.0
130.4664467939,20.1669316242,661422837576998784,5.3919,0.0267,-36.31,0.031,-12.316,0.019,0.0423,0,1.266,11.817413, 1.008501,NOT_AVAILABLE,0,181.3125,1.0
130.43239515239,20.22681455371,661424074528836480,5.5405,0.0243,-36.253,0.025,-13.771,0.02,0.0486,0,1.158,10.354437, 0.718594,NOT_AVAILABLE,0,176.7988,1.0
130.40553505163,20.21017721364,661424143247274624,5.1846,0.0848,-34.599,0.087,-12.818,0.068,0.046,0,0.978,17.137625, 2.902657,NOT_AVAILABLE,0,197.9399,1.0
130.49680388604,20.22288252078,661424693002866432,10.8672,0.0224,-55.414,0.023,37.923,0.019,0.0332,0,1.102,14.116164, 2.245769,VARIABLE     ,0,,1.0
130.57312904029,20.24532185187,661425002240579968,3.6457,0.0732,-48.346,0.072,-27.054,0.052,0.0262,0,1.146,16.273893, 2.294093,NOT_AVAILABLE,0,252.0898,1.0
130.34942588095,20.24915766861,661427063824818816,5.3658,0.0505,-35.769,0.046,-13.086,0.036,0.0137,0,2.981,13.900174, 2.004183,VARIABLE     ,0,,1.0
130.39121543723,20.2671639461,661427368766228480,3.6287,0.1557,-52.424,0.138,-6.916,0.107,0.0223,0,1.015,18.086918, 2.820871,NOT_AVAILABLE,0,266.9074,1.0
130.45423667636,20.3103198892,661429056689637504,2.6028,0.1503,-24.866,0.142,-33.118,0.11,0.028,0,0.963,17.797995, 2.546753,NOT_AVAILABLE,0,676.1229,0.68
130.4237681018,20.31895797693,661429292911672320,5.2905,0.2259,-35.639,0.209,-12.798,0.159,0.0336,0,0.971,18.579586, 3.302830,NOT_AVAILABLE,0,279.0295,1.0
130.46613733502,20.3465896605,661429675164926464,5.407,0.0467,-36.652,0.05,-12.71,0.041,0.0146,0,1.031,15.632096, 2.369856,NOT_AVAILABLE,0,184.8625,1.0
130.44948023286,20.38958576959,661430705957076096,5.3155,0.1967,-35.907,0.191,-12.521,0.147,0.0264,1,0.954,18.332092, 3.321108,NOT_AVAILABLE,0,204.5059,1.0
130.70446285806,20.21275561862,661435443304694912,3.9606,0.4991,-49.727,0.564,-0.882,0.438,0.0184,0,1.021,19.598509, 2.776178,NOT_AVAILABLE,0,,1.0
130.68541422557,20.33322986188,661437573609586944,1.0908,0.5786,-37.686,0.603,-34.692,0.446,0.0171,0,1.017,19.790173, 2.562410,NOT_AVAILABLE,0,,0.74
130.80206721257,20.32999702774,661438432603374592,11.1738,0.0947,-35.545,0.089,7.56,0.063,0.0251,0,0.898,15.971412, 1.946551,NOT_AVAILABLE,0,,1.0
130.80176987668,20.32879947953,661438436898268672,11.1969,0.0196,-38.192,0.019,10.755,0.013,0.0219,0,0.945, 9.857827, 0.896392,NOT_AVAILABLE,0,88.703,1.0
130.75210802818,20.33774305213,661438913637806208,5.4373,0.0347,-37.215,0.035,-14.307,0.024,0.0228,0,1.164,11.260078, 0.882486,NOT_AVAILABLE,0,177.5989,1.0
130.7103259042,20.33435373782,661438982357836544,5.6033,0.1872,-36.914,0.199,-13.474,0.165,0.0138,0,0.993,18.191652, 3.292700,NOT_AVAILABLE,0,192.2097,1.0
130.96171390221,20.36568826569,661441494914973184,5.7859,0.0278,-39.582,0.029,-14.041,0.02,0.00559,0,1.015,14.761261, 2.110982,NOT_AVAILABLE,0,172.3941,1.0
131.03221883078,20.38314362864,661442315254378112,0.7381,0.9487,-37.585,1.129,-37.469,0.723,0.00997,2,1.007,20.699427, 2.284351,NOT_AVAILABLE,0,,0.74
130.82095163591,20.41128225307,661445407628999936,5.8967,0.1974,-27.842,0.213,-4.011,0.156,0.0116,0,1.059,18.489809, 3.229013,NOT_AVAILABLE,0,176.5443,1.0
130.88137803143,20.47832628722,661446305276772096,15.3978,1.9943,-12.069,2.217,0.861,1.498,0.301,5,3.429,20.003016, 2.510763,NOT_AVAILABLE,0,,1.0
131.01391487312,20.52712948955,661447400493875328,4.0411,0.2625,-36.566,0.284,-25.262,0.193,0.00347,0,1.015,19.045973, 3.207407,NOT_AVAILABLE,0,,1.0
130.639469769,20.32583787075,661449225856052992,7.8678,0.057,-8.991,0.058,-31.318,0.049,0.0192,0,1.026,15.934130, 2.463690,NOT_AVAILABLE,0,125.8428,0.78
130.56704435183,20.30999075983,661449706890662528,9.0255,0.0702,-42.623,0.069,-34.161,0.054,0.0182,10,0.931,15.775876, 2.577053,NOT_AVAILABLE,0,113.9826,1.0
130.5672039861,20.30955261999,661449706892392832,9.1194,0.0802,-44.132,0.074,-34.524,0.058,0.0516,0,0.967,15.974792,         ,NOT_AVAILABLE,0,,1.0
130.55746956954,20.3576204646,661450119209251456,4.1978,0.1517,-37.036,0.195,-12.178,0.106,0.0972,0,1.047,16.961046, 1.414304,NOT_AVAILABLE,0,,1.0
130.57829341967,20.4096798229,661453692623304704,5.5214,0.0307,-35.565,0.033,-14.005,0.027,0.0149,45,1.607,12.155270, 1.112894,VARIABLE     ,0,178.6781,1.0
130.82415376642,20.5103465954,661458365546507776,5.5367,0.0247,-38.277,0.024,-11.288,0.017,0.0371,0,1.234,11.608485, 1.014396,VARIABLE     ,0,183.7621,1.0
130.73599797629,20.51163419728,661458915303531136,5.2717,0.1059,-35.675,0.106,-13.985,0.082,0.0151,0,0.988,17.411768, 2.974812,NOT_AVAILABLE,0,,1.0
130.72954233135,20.52056942241,661458979725746304,5.3622,0.316,-35.492,0.325,-13.756,0.255,0.0262,0,1.068,19.052378, 3.348698,NOT_AVAILABLE,0,,1.0
130.74575336057,20.54122652854,661459392043606272,1.8708,0.4417,-31.194,0.461,-59.961,0.336,0.0228,1,1.002,19.803257, 2.389788,NOT_AVAILABLE,0,,0.76
130.88027139466,20.53167444238,661459632562167552,4.6519,1.1958,-39.543,1.397,-12.777,0.945,0.0248,0,0.991,20.785175, 2.324505,NOT_AVAILABLE,0,,1.0
130.90334359983,20.54005560758,661459774295767936,5.2215,0.0492,-36.063,0.052,-13.735,0.039,0.000747,0,1.02,16.327873, 2.730263,NOT_AVAILABLE,0,191.3819,1.0
130.90353005384,20.53716229304,661459774295768960,5.4374,0.0304,-37.537,0.032,-13.399,0.024,0.00229,0,1.013,15.334721, 2.267080,NOT_AVAILABLE,0,182.4285,1.0
130.85405034657,20.56531540569,661460083533415040,5.3645,0.0223,-36.296,0.023,-13.025,0.017,0.0191,0,1.014,14.420762, 1.920597,VARIABLE     ,0,,1.0
130.70179301738,20.573371933,661462312620257664,6.5955,0.0881,-36.616,0.096,-13.449,0.074,0.0135,0,6.667,12.198921, 1.109729,VARIABLE     ,3,174.1445,1.0
130.68893194813,20.59258127009,661463446491712384,5.3434,0.1533,-36.388,0.183,-12.454,0.139,0.0116,0,0.978,18.157383, 3.301518,NOT_AVAILABLE,0,,1.0
132.171636468,19.49753080389,661466474444465408,3.035,0.0968,-33.691,0.099,-9.377,0.074,0.0147,0,1.033,17.307287, 2.400976,NOT_AVAILABLE,0,324.8631,0.92
132.24937788741,19.67250334375,661470421518575360,9.2097,0.2528,-39.994,0.266,-18.487,0.2,0.0106,0,0.905,18.893710, 3.950529,NOT_AVAILABLE,0,123.7941,1.0
132.27778235151,19.68644943409,661470460174102144,5.3956,0.0244,-36.646,0.025,-11.763,0.017,0.0213,0,1.099,11.716242, 0.961622,VARIABLE     ,0,182.1216,1.0
132.14681910767,19.66462564557,661471662764964352,1.994,0.0228,-37.115,0.023,-3.79,0.015,0.014,0,0.923,13.717265, 0.904769,NOT_AVAILABLE,0,,0.68
132.02605215224,19.62247056909,661471972002544896,8.2992,0.0165,-24.854,0.017,-39.541,0.013,0.0417,0,1.057,12.487648, 1.468700,VARIABLE     ,0,122.4103,1.0
132.04453049544,19.62583635892,661472002065839488,4.2148,0.2303,-28.785,0.239,-7.086,0.177,0.0282,0,0.947,18.817108, 3.110548,NOT_AVAILABLE,0,221.312,0.86
132.20091890646,19.65284315956,661472826701374592,2.9077,1.0741,-22.595,1.006,-42.919,0.721,0.0154,0,1.154,20.401812, 2.161797,NOT_AVAILABLE,0,,0.64
132.33766974703,19.7101153476,661476297033421696,5.9151,0.1824,-86.975,0.197,-74.389,0.14,0.00787,0,0.999,18.392527, 3.115273,NOT_AVAILABLE,0,183.2657,0.98
132.46422822181,19.83315779855,661479045812908032,5.6542,0.2286,-38.732,0.239,-12.366,0.174,0.0209,0,1.016,18.680796, 3.623056,NOT_AVAILABLE,0,162.3436,1.0
132.45334612853,19.8366484626,661479256267111936,3.1436,0.1331,-31.482,0.137,-57.944,0.091,0.0188,0,1.025,17.804182, 2.660292,NOT_AVAILABLE,0,392.2807,0.8
132.27273779878,19.7134156379,661479389409876352,1.737,0.1201,-54.916,0.121,-28.322,0.083,0.0152,1,1.058,17.578990, 2.070503,NOT_AVAILABLE,0,589.231,1.0
132.34089135726,19.88062230279,661482928462991872,4.8271,0.0548,-36.293,0.06,3.677,0.041,0.0166,0,0.979,16.407255, 2.291784,NOT_AVAILABLE,0,212.3396,1.0
131.97512823821,19.73269273179,661485337940766208,5.7033,0.1353,-37.84,0.147,-12.453,0.106,0.039,0,1.118,17.591015, 3.161253,NOT_AVAILABLE,0,182.5962,1.0
132.12723720682,19.75194571493,661486158278348160,5.7852,0.2782,-38.005,0.279,-13.158,0.196,0.12,0,1.053,18.911720, 3.085283,NOT_AVAILABLE,0,,1.0
132.04264049347,19.76189005377,661487159006896000,2.7133,0.9146,-32.802,0.867,-17.721,0.639,0.0127,0,1.079,20.331710, 2.583942,NOT_AVAILABLE,0,,0.82
132.0980701027,19.83655147397,661488052360088704,5.4942,0.0675,-38.06,0.066,-13.024,0.046,0.0115,0,0.982,16.541534, 2.737281,NOT_AVAILABLE,0,187.9033,1.0
131.98113090613,19.7681725983,661488773914600832,7.264,0.0431,-58.161,0.043,-19.424,0.033,0.0252,0,1.203,15.266315, 2.298501,NOT_AVAILABLE,0,,1.0
131.99217855674,19.77944875512,661488876994781824,20.2283,1.012,14.486,0.982,-10.827,0.699,0.1,67,1.544,19.814787, 2.531717,NOT_AVAILABLE,0,,0.7
132.00519171586,19.82748906672,661490693763838976,5.2076,0.1234,-36.865,0.114,-13.34,0.078,0.0209,0,0.994,17.437267, 2.980766,NOT_AVAILABLE,0,,1.0
131.95961408708,19.86782692707,661491793275861504,5.4088,0.3496,-39.603,0.329,-12.985,0.235,0.0193,0,1.042,19.069740, 3.143366,NOT_AVAILABLE,0,,1.0
132.03088029336,19.9163896123,661492274311844352,5.3266,0.1074,-37.592,0.1,-13.082,0.074,0.0195,0,1.004,17.348492, 2.932049,NOT_AVAILABLE,0,193.91,1.0
132.19877946714,19.95499948725,661496229977811072,7.8505,0.0224,-85.265,0.021,-27.986,0.015,0.0152,0,0.942,13.639817, 2.009468,NOT_AVAILABLE,0,129.836,1.0
132.19891595219,19.95299840454,661496229977811200,7.7434,0.1583,-84.16,0.151,-28.306,0.102,0.0104,0,0.975,17.939257, 3.363872,NOT_AVAILABLE,0,147.9122,1.0
132.14362494638,19.93259551942,661497638727087488,4.1596,0.0836,-36.904,0.072,-12.426,0.053,0.0155,0,1.587,15.426470, 2.425212,NOT_AVAILABLE,1,199.8565,1.0
132.65215865445,19.92211142909,661503823480945920,1.7683,0.1337,-26.321,0.146,-32.256,0.102,0.023,0,1.038,18.015575, 2.595963,NOT_AVAILABLE,0,507.5997,0.52
132.69319586095,19.9394037921,661504265860547200,15.2857,0.3239,-146.904,0.335,83.182,0.247,0.0786,0,1.014,19.437906, 1.374029,NOT_AVAILABLE,0,,1.0
132.6503375787,19.9518006684,661504506378724224,5.8612,0.1863,-39.867,0.195,-13.111,0.137,0.0167,0,1.098,18.392082, 3.106184,NOT_AVAILABLE,0,204.1949,1.0
132.56848646193,20.02818246088,661508840002746496,2.2025,0.0365,-35.305,0.043,-20.478,0.032,0.0296,0,0.982,15.482484, 1.279069,NOT_AVAILABLE,0,462.1348,0.82
132.56109643339,20.08172844621,661509866497989120,2.2913,0.2055,-62.012,0.211,-7.779,0.165,0.0128,0,0.906,18.667057, 2.479834,NOT_AVAILABLE,0,345.4481,1.0
132.64275645276,20.02877945673,661511623140637568,5.1997,0.0545,-48.25,0.059,-46.699,0.043,0.0152,0,1.099,16.190088, 2.554528,NOT_AVAILABLE,0,193.0015,1.0
132.67704201608,20.15854437993,661517876613012224,2.8226,0.0167,-28.727,0.018,-25.117,0.013,0.018,0,0.919,13.355452, 0.994554,NOT_AVAILABLE,0,348.1194,0.7
132.43691507952,20.04771700353,661521239571367552,3.1898,0.218,-41.161,0.228,-12.726,0.171,0.0156,0,1.024,18.851776, 2.722851,NOT_AVAILABLE,0,276.7544,1.0
132.42799888152,20.12767538848,661523099293198208,2.7222,0.0287,-31.836,0.028,-9.685,0.021,0.0142,0,0.974,14.862980, 1.435429,NOT_AVAILABLE,0,359.1244,0.58
132.22256875848,20.07589844237,661524473682743680,3.8799,0.0749,-49.429,0.079,-2.999,0.054,0.0163,1,0.978,16.991407, 2.563817,NOT_AVAILABLE,0,256.493,1.0
132.3500507675,20.23507025551,661527600419858816,5.1797,0.1155,-38.217,0.118,-13.099,0.091,0.0191,0,1.044,17.520906, 3.169666,NOT_AVAILABLE,0,229.7218,1.0
132.54257413929,20.14854586237,661528184534528896,5.4985,0.0221,-38.428,0.024,-13.36,0.018,0.0169,0,1.058,14.272574, 1.889823,NOT_AVAILABLE,0,179.6778,1.0
132.55406402164,20.2434975494,661529868161645696,2.9665,0.0163,-35.539,0.016,-5.488,0.013,0.012,0,1.053,12.406870, 0.846527,NOT_AVAILABLE,0,333.8519,0.92
131.92325867497,19.9262056182,661539179650724224,2.3778,0.0528,-44.502,0.049,4.487,0.038,0.0171,0,2.569,11.377326, 0.792192,NOT_AVAILABLE,0,,0.96
131.74756579071,19.91646075708,661541374377652992,5.0433,0.2444,-35.935,0.262,-12.427,0.231,0.0218,0,0.965,18.763573, 3.335001,NOT_AVAILABLE,0,187.0777,1.0
131.71901229042,19.99190928638,661542959221950592,4.6944,0.0551,-26.794,0.064,-19.015,0.054,0.031,0,1.023,16.098598, 2.295985,NOT_AVAILABLE,0,,1.0
132.02460729683,19.98094956454,661545570562112128,0.8128,0.0878,-39.482,0.087,-38.747,0.061,0.0125,0,1.034,17.234114, 1.163940,NOT_AVAILABLE,0,850.2396,0.72
131.97784762799,20.06190069796,661547357268446080,6.6211,0.0343,-40.185,0.036,-4.906,0.025,0.0168,0,1.001,15.392797, 2.343705,NOT_AVAILABLE,0,,1.0
131.91047412044,20.07482060721,661550136111136640,4.103,0.0277,-26.754,0.028,-27.583,0.02,0.018,0,1.142,14.619685, 1.923116,NOT_AVAILABLE,0,239.2475,0.92
131.88097463137,20.13227219422,661551373062528000,6.547,0.8828,-34.753,1.046,-12.909,0.597,0.0182,0,1.11,20.205029, 2.762354,NOT_AVAILABLE,0,,1.0
132.03114985591,20.13231396505,661552098912335616,6.473,0.0223,-15.513,0.026,-46.222,0.017,0.0262,0,1.171,13.010468, 1.527292,NOT_AVAILABLE,0,149.4338,0.9
131.67178463111,20.08597240509,661556252144401152,6.4291,0.0619,-87.881,0.072,-20.398,0.059,0.0201,0,0.981,16.292366, 2.604846,NOT_AVAILABLE,0,156.5,1.0
131.76222585464,20.07625023919,661556595742589056,4.4938,0.4019,-63.547,0.493,14.757,0.306,0.0116,0,1.112,19.225590, 2.739677,NOT_AVAILABLE,0,,1.0
131.7550174578,20.11333341984,661558004491854464,7.6466,2.571,-31.649,3.261,10.233,1.625,0.0439,0,1.228,20.884466, 2.125589,NOT_AVAILABLE,0,,0.9
131.58083894235,20.0610531715,661558764701537792,7.9344,0.1184,-30.452,0.123,-40.492,0.09,0.0146,0,0.983,17.439228, 3.052944,NOT_AVAILABLE,0,126.2474,1.0
131.62323554509,20.16398743408,661561887142178816,3.1362,1.1339,-41.896,1.88,-2.891,1.632,0.0463,0,1.114,20.370333, 2.740400,NOT_AVAILABLE,0,,0.96
131.83156165904,20.23087661975,661565013878182144,2.2902,0.2056,-42.267,0.213,12.951,0.131,0.00887,0,1.001,18.268606, 2.833322,NOT_AVAILABLE,0,370.6064,0.66
131.89943101682,20.22136939126,661565430489602944,6.3887,0.1944,-55.635,0.214,-37.92,0.145,0.0166,0,1.212,17.339388,         ,NOT_AVAILABLE,0,,1.0
131.89991156562,20.2214774712,661565430490822784,6.5623,0.0601,-56.95,0.066,-38.737,0.042,0.016,0,1.228,15.957210, 2.526704,NOT_AVAILABLE,0,153.0676,1.0
132.24207835169,20.1937085589,661572508595889152,5.1667,0.1194,-53.368,0.483,7.403,0.207,0.0378,0,1.141,16.850658,         ,NOT_AVAILABLE,0,,1.0
132.24200101472,20.19389462891,661572508596975488,2.3169,0.6403,-57.205,0.673,7.946,0.463,0.106,19,13.99,16.305737, 2.446136,NOT_AVAILABLE,0,,1.0
132.24952647273,20.19049118155,661572538661017472,5.5393,0.2912,-23.686,0.291,-27.295,0.208,0.029,0,1.003,19.170815, 3.219820,NOT_AVAILABLE,0,,1.0
132.24815235384,20.20243314148,661572744819294720,5.0449,0.1295,-53.572,0.137,9.088,0.1,0.00723,0,1.067,17.933470, 2.721840,NOT_AVAILABLE,0,217.7279,1.0
132.24538371623,20.20448182703,661572749115143040,4.9775,0.0298,-53.735,0.031,9.453,0.022,0.0138,0,0.993,15.110458, 2.014038,NOT_AVAILABLE,0,,1.0
132.15402400425,20.17042630157,661572882259364096,2.7044,1.1524,-39.81,1.191,-11.63,0.68,0.0283,0,0.989,20.550571, 2.121221,NOT_AVAILABLE,0,,0.92
132.2012614206,20.22942712903,661573603812920192,5.7049,0.32,-37.735,0.356,-12.477,0.247,0.0221,1,1.033,19.256120, 3.215839,NOT_AVAILABLE,0,,1.0
132.20456790081,20.22420421748,661573608108602752,5.4809,0.0308,-37.662,0.035,-12.478,0.023,0.0163,0,1.071,15.135608, 2.197033,VARIABLE     ,0,180.4975,1.0
132.27089557516,20.23109533844,661574359728441472,4.3127,0.6558,-23.372,0.715,-34.29,0.534,0.0284,0,1.082,20.228985, 2.336321,NOT_AVAILABLE,0,,0.8
132.22425255105,20.26888839646,661575360454159616,3.3607,0.2054,-78.983,0.207,-90.616,0.139,0.0146,0,1.016,18.461760, 2.400976,NOT_AVAILABLE,0,278.3644,0.78
132.14763410883,20.32108179321,661579483622548096,6.6701,0.526,-60.908,0.605,-13.519,0.383,0.0229,0,1.048,19.807528, 2.945440,NOT_AVAILABLE,0,,1.0
132.30460158404,20.44837557391,661585977614338560,2.0725,0.0685,-26.973,0.078,-27.499,0.051,0.0136,0,0.984,16.855434, 1.858788,NOT_AVAILABLE,0,613.46,0.52
132.27131141142,20.44017731551,661586664809107712,1.9071,0.0223,-31.273,0.025,-21.38,0.016,0.0185,0,0.982,14.437167, 1.082928,NOT_AVAILABLE,0,484.9712,0.66
132.39107738488,20.50802897788,661588004838893568,5.4902,0.0175,-38.104,0.019,-12.985,0.014,0.0161,0,0.847, 9.233123, 0.533700,NOT_AVAILABLE,0,180.5164,1.0
132.3232952588,20.52613213305,661588692033664896,4.7169,0.027,-25.738,0.029,-40.382,0.022,0.0187,0,1.107,14.708525, 1.896233,NOT_AVAILABLE,0,211.7509,0.9
132.32611042851,20.52971172124,661588760753141248,4.6706,0.0519,-24.881,0.054,-41.955,0.039,0.0177,0,3.278,13.326966, 1.504832,NOT_AVAILABLE,0,,0.9
132.06181707526,20.37698848328,661590410020603520,9.7304,0.0207,-39.504,0.024,-32.108,0.014,0.0259,0,1.024,10.851094, 1.111960,VARIABLE     ,0,101.6444,1.0
132.00083133817,20.40181791145,661591475172494464,5.7208,0.1492,-39.096,0.151,-14.17,0.091,0.0125,0,0.963,17.711466, 3.096943,NOT_AVAILABLE,0,,1.0
132.0886292071,20.44467181142,661593257584042752,3.4981,0.5484,-44.267,0.708,2.26,0.413,0.0032,0,1.027,20.016125, 2.526859,NOT_AVAILABLE,0,,1.0
132.05555301064,20.54032205203,661597007090360064,13.429,0.0746,-71.063,0.076,-29.323,0.052,0.0061,0,0.948,16.896954, 3.303285,NOT_AVAILABLE,0,,1.0
132.20809488973,20.44327436397,661598175321463936,5.347,0.0344,-37.34,0.037,-12.502,0.023,0.0179,0,1.068,15.164766, 2.215425,NOT_AVAILABLE,0,,1.0
132.26776325753,20.55665395496,661600816726975744,6.1071,0.6684,-37.558,0.797,-13.073,0.544,0.0236,0,1.113,20.227167, 2.551832,NOT_AVAILABLE,0,,1.0
132.03195489522,20.59515460999,661604012180844160,5.9372,0.0692,-51.126,0.071,5.819,0.05,0.019,0,0.993,16.666298, 2.451275,NOT_AVAILABLE,0,170.2655,1.0
133.02635937393,20.297151707,661610201230763776,2.888,1.908,-45.497,2.172,-42.351,1.171,0.039,0,1.05,20.722614, 2.194653,NOT_AVAILABLE,0,,0.96
132.79804901214,20.19414632509,661611335101159168,3.1122,0.078,-31.994,0.082,-21.743,0.059,0.0287,2,0.927,16.888212, 2.390080,NOT_AVAILABLE,0,324.5854,0.82
132.80552200169,20.22983426886,661611747418017792,2.3479,0.2781,-44.747,0.287,1.438,0.218,0.0135,0,1.07,18.970114, 3.047462,NOT_AVAILABLE,0,1084.916,0.98
132.78193728515,20.26993334009,661612675131908736,4.5196,0.0795,-57.209,0.082,5.034,0.06,0.0194,0,1.061,16.629019, 2.398634,NOT_AVAILABLE,0,210.2429,1.0
132.91205736669,20.37457528433,661615316536251520,1.4557,0.5906,-29.496,0.58,-31.814,0.412,0.0366,0,1.068,19.934673, 2.806698,NOT_AVAILABLE,0,,0.6
