ra,dec,Source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,prob
120.31689038361,-61.53270820771,5289876820647104896,2.2551,0.0614,-8.757,0.099,17.17,0.073, 2.78e-02,  0,1.004,17.402240, 2.809591,NOT_AVAILABLE,0,0.66
120.15990449756,-61.58181053929,5289876992445790080,2.4149,0.0152,-4.367,0.023,11.503,0.018, 2.01e-02,  0,1.038,14.554125, 1.295648,VARIABLE     ,0,0.7
120.20961884699,-61.5803501016,5289877022507668864,2.175,0.0783,2.209,0.126,10.633,0.09, 1.74e-02,  0,1.009,17.849287, 2.480967,NOT_AVAILABLE,0,0.64
120.29485075179,-61.52424060896,5289877576561348480,2.3933,0.0116,-4.695,0.017,11.46,0.014, 2.02e-02,  0,0.978,13.945210, 1.126770,VARIABLE     ,0,0.7
120.25359309552,-61.5241717683,5289877744061776896,2.4142,0.0167,-4.55,0.026,11.977,0.02, 2.17e-02,  0,0.884, 8.359291, 0.045672,NOT_AVAILABLE,0,0.7
120.2552602071,-61.5231763984,5289877748360039168,2.3864,0.0207,-5.025,0.037,11.895,0.024, 2.63e-02,  1,1.577,10.708502, 0.435697,NOT_AVAILABLE,0,0.7
119.92286660664,-61.59691404193,5289878469914460800,1.7273,0.0299,-5.587,0.047,14.252,0.037, 9.74e-03,  0,1.403,15.322185, 1.431397,NOT_AVAILABLE,0,0.7
119.94445330629,-61.5760001216,5289878504274201088,1.4227,0.015,-3.76,0.022,15.941,0.021, 1.54e-02,  0,0.935,14.546106, 1.086201,NOT_AVAILABLE,0,0.6
119.97637243809,-61.5865387806,5289878813511846912,1.9574,0.02,-14.793,0.029,8.396,0.027, 1.54e-02,  0,2.011,13.027273, 0.827960,NOT_AVAILABLE,0,0.66
119.99759549951,-61.57744598404,5289878813511848064,0.6729,0.0321,-2.96,0.051,21.817,0.042, 1.53e-02,  0,0.994,16.258171, 1.071818,NOT_AVAILABLE,0,0.52
120.01615839497,-61.5581891067,5289878950950802688,2.4987,0.0366,-3.96,0.057,11.714,0.048, 8.68e-03,  0,1.02,16.523838, 2.053147,VARIABLE     ,0,0.7
120.06570867635,-61.53881736359,5289878985310542976,2.9421,0.0358,-11.343,0.055,8.726,0.047, 1.47e-02,  0,0.991,16.469236, 2.182457,NOT_AVAILABLE,0,0.7
120.05169799213,-61.52871534159,5289879049732296192,0.5856,0.0273,-7.01,0.04,20.242,0.034, 2.53e-02,  1,0.994,15.918901, 1.016312,NOT_AVAILABLE,0,0.56
119.90682996336,-61.57690306518,5289879225828705408,0.6355,0.0194,-7.847,0.029,20.139,0.024, 1.25e-02,  0,0.998,15.209912, 0.900403,NOT_AVAILABLE,0,0.54
120.01954718228,-61.49573452894,5289880084822105728,2.5496,0.0891,-4.693,0.134,11.036,0.115, 2.83e-02,  0,5.317,14.811508, 1.441532,NOT_AVAILABLE,0,0.7
120.14527054834,-61.52070579042,5289880394056430848,1.4383,0.0592,-17.448,0.1,3.808,0.077, 2.93e-02,  0,0.987,16.907070,         ,NOT_AVAILABLE,0,0.5
120.14468383536,-61.52098236755,5289880394059818624,1.3235,0.0661,-17.741,0.104,3.972,0.083, 8.07e-03,  3,2.191,16.245890, 1.980438,NOT_AVAILABLE,0,0.5
120.11928638376,-61.49127192752,5289880668937726208,1.2748,0.0748,-7.464,0.114,13.593,0.094, 2.04e-02,  0,1.038,17.808516, 2.050686,NOT_AVAILABLE,0,0.5
120.12862108067,-61.4879831077,5289880703297464960,0.7539,0.0527,-11.568,0.077,16.258,0.068, 2.03e-02,  0,1.082,17.060925, 1.256743,NOT_AVAILABLE,0,0.5
120.05924365258,-61.45287021099,5289881768449288576,2.4534,0.0328,-4.174,0.048,11.51,0.043, 1.44e-03,  0,0.933,16.356836, 1.984695,VARIABLE     ,0,0.7
120.19447301207,-61.44007881761,5289881974607721984,1.6378,0.0258,-10.349,0.036,14.054,0.032, 1.49e-02,  0,1.006,15.829858, 1.419363,NOT_AVAILABLE,0,0.68
120.18677788843,-61.41901849113,5289882039029655168,2.4961,0.0545,-4.747,0.08,11.234,0.067, 9.16e-03,  0,1.028,17.263584, 2.379480,VARIABLE     ,0,0.7
120.19251974457,-61.40621870982,5289882279547838208,0.7787,0.072,-16.135,0.101,16.488,0.09, 1.28e-02,  0,0.963,17.843120, 1.606337,NOT_AVAILABLE,0,0.5
120.16994794278,-61.39386317999,5289882313907588864,0.7825,0.0629,-8.726,0.086,15.69,0.078, 7.97e-03,  0,1.031,17.628183, 1.507458,NOT_AVAILABLE,0,0.52
120.19027193943,-61.39769420946,5289882348267322624,2.3295,0.0715,-5.498,0.098,11.676,0.09, 1.25e-02,  0,0.975,17.695232, 2.507435,VARIABLE     ,0,0.7
119.38722141635,-61.70073040065,5289882730521938816,0.637,0.0107,-7.118,0.014,19.215,0.012, 1.15e-02,  0,1.03,12.184614, 1.401671,NOT_AVAILABLE,0,0.62
119.42200430315,-61.69182229189,5289882867960893312,0.9268,0.0541,-4.043,0.078,20.555,0.064, 7.55e-03,  0,1.113,16.795362, 1.365963,NOT_AVAILABLE,0,0.54
119.54821545974,-61.65487966899,5289883344700414976,0.981,0.0779,-15.222,0.124,16.383,0.101, 6.74e-03,  0,1.011,17.837353, 1.761791,NOT_AVAILABLE,0,0.5
119.52093303229,-61.64435526463,5289883417716710272,3.2232,0.1903,-7.77,0.289,13.049,0.225, 1.63e-02,  0,18.388,11.843602, 0.942418,NOT_AVAILABLE,0,0.7
119.45896675238,-61.65249517376,5289884036191998976,2.3789,0.0729,-5.035,0.107,11.445,0.089, 1.87e-03,  0,1.148,17.143068, 2.101697,VARIABLE     ,0,0.7
119.58672794857,-61.63733349768,5289884654667293184,3.4085,0.0518,-9.085,0.077,19.387,0.068, 8.34e-03,  0,3.031,14.812299, 1.824042,VARIABLE     ,0,0.7
119.59751142512,-61.64135825619,5289884654667293568,0.719,0.0548,-11.34,0.086,13.759,0.074, 2.62e-03,  0,0.977,17.171950, 1.319834,NOT_AVAILABLE,0,0.52
119.65209436758,-61.59866088693,5289884998264678784,1.4005,0.0097,-7.254,0.014,19.333,0.013, 7.18e-03,  0,0.927,13.210198, 0.829124,NOT_AVAILABLE,0,0.64
119.75702323583,-61.57905355805,5289885268845273472,2.558,0.051,-4.944,0.083,11.64,0.068, 1.25e-02,  1,1.004,17.005312, 2.289286,NOT_AVAILABLE,0,0.7
119.68912306273,-61.55401233882,5289885509363100160,1.9555,0.0847,-0.39,0.143,12.15,0.118, 1.38e-02,  0,0.951,17.948357, 2.475557,NOT_AVAILABLE,0,0.76
119.74149323181,-61.5442220473,5289885616739974016,2.3655,0.0459,-4.221,0.071,11.622,0.057, 1.40e-02,  0,0.964,16.901108, 2.307437,VARIABLE     ,0,0.7
119.58074888537,-61.54729685901,5289886166495716992,2.3672,0.0363,-3.676,0.058,10.547,0.05, 8.56e-03,  1,0.982,16.434183, 2.006714,NOT_AVAILABLE,0,0.7
119.73449458192,-61.52009897939,5289886407013890688,2.3789,0.0453,-4.432,0.072,11.2,0.06, 7.14e-03,  0,1.058,16.779270, 2.175291,NOT_AVAILABLE,0,0.7
119.69269826661,-61.51715436873,5289886441373627648,1.8353,0.0145,-8.529,0.02,3.375,0.016, 1.76e-02,  0,1.055,14.303404, 1.093434,VARIABLE     ,0,0.66
119.72725137737,-61.50817728798,5289886475733367936,0.7568,0.0204,-15.517,0.028,16.8,0.025, 1.26e-02,  0,1.016,15.340381, 1.127503,NOT_AVAILABLE,0,0.5
119.65860389659,-61.53038478389,5289886544452841600,2.3799,0.0119,-12.233,0.017,13.318,0.015, 9.04e-03,  0,1.135,10.781976, 0.783799,NOT_AVAILABLE,0,0.7
119.67125092125,-61.50494553443,5289886716251534336,2.4265,0.0121,-4.176,0.017,11.689,0.014, 1.22e-02, 14,1.255,13.250333, 1.040948,VARIABLE     ,0,0.7
119.6654388199,-61.49747527814,5289886716251534720,1.7985,0.0646,-13.768,0.09,5.014,0.079, 1.59e-02,  0,1.009,17.650503, 2.249199,NOT_AVAILABLE,0,0.7
119.71361841314,-61.48032139718,5289886750611275776,1.6744,0.0107,-8.213,0.014,13.528,0.013, 2.13e-02,  0,1.032,12.850501, 0.865633,NOT_AVAILABLE,0,0.64
119.22520561543,-61.5664605712,5289888228079920640,2.4866,0.0371,-4.307,0.055,11.367,0.051, 1.44e-02,  0,0.92,16.423773, 2.356284,VARIABLE     ,0,0.7
119.24820563418,-61.55626564855,5289888262439659136,2.4167,0.0111,-4.788,0.016,11.61,0.015, 1.67e-02,  0,0.98,13.549189, 1.046135,VARIABLE     ,0,0.7
119.32829065508,-61.54083073113,5289888331159170688,0.8081,0.018,-7.382,0.027,18.514,0.024, 8.84e-03,  0,1.027,15.046279, 1.139385,NOT_AVAILABLE,0,0.5
119.31905410583,-61.5273674191,5289888399878613376,2.4656,0.0231,-4.389,0.035,11.507,0.03, 1.61e-02,  0,1.04,15.508957, 1.605808,VARIABLE     ,0,0.7
119.45106022874,-61.52072874331,5289888601740460288,1.6134,0.0488,-8.328,0.075,12.831,0.068, 7.44e-03,  0,1.018,17.059090, 1.966518,NOT_AVAILABLE,0,0.66
119.36949143241,-61.49614756492,5289888915274689280,1.3332,0.0245,-5.746,0.035,10.8,0.031, 1.36e-02,  0,0.985,15.667578, 1.311408,NOT_AVAILABLE,0,0.5
119.56862448831,-61.52234428875,5289889190152694528,2.8207,0.0295,-3.16,0.046,20.666,0.039, 1.02e-02,  0,0.975,16.039156, 2.071947,NOT_AVAILABLE,0,0.7
119.57421217699,-61.49585639339,5289889430670804992,1.8071,0.0415,-8.779,0.057,3.611,0.056, 1.50e-02,  0,0.982,16.748844, 1.903435,NOT_AVAILABLE,0,0.78
119.60086057137,-61.45620912466,5289889911707145088,1.8151,0.0129,-7.315,0.018,9.449,0.015, 1.16e-02,  1,0.949,14.197192, 1.080010,VARIABLE     ,0,0.7
119.64282512855,-61.45219205814,5289889946066884480,2.46,0.0328,-5.288,0.045,11.214,0.039, 3.48e-03,  0,1.109,16.163008, 1.931024,NOT_AVAILABLE,0,0.7
119.51357935718,-61.46715596648,5289890289664226304,1.7137,0.0186,-4.241,0.026,23.303,0.023, 2.16e-03,  0,0.956,14.897707, 1.200151,NOT_AVAILABLE,0,0.64
119.49936662168,-61.45191799905,5289890495822656640,2.4237,0.0109,-4.31,0.015,11.456,0.015, 8.89e-03,  0,1.085,12.699533, 0.913858,VARIABLE     ,0,0.7
119.62623689571,-61.41644930367,5289890873779782016,1.1456,0.0165,-4.737,0.022,18.294,0.02, 8.92e-03,  0,0.976,14.811883, 1.064192,NOT_AVAILABLE,0,0.6
119.54568193806,-61.42880205377,5289890908139518592,2.4305,0.0614,-4.1,0.081,11.107,0.079, 2.40e-03,  0,1.001,17.396671, 2.701220,NOT_AVAILABLE,0,0.7
119.60038255253,-61.41539909946,5289891045580092288,2.1403,0.0171,-10.673,0.023,13.92,0.02, 1.23e-02,  0,0.917,10.426395, 0.476307,NOT_AVAILABLE,0,0.64
119.57987000214,-61.39780581472,5289891114297950336,2.4384,0.0238,-5.749,0.031,11.858,0.028, 1.69e-02,  0,0.969,15.597932, 1.691428,NOT_AVAILABLE,0,0.7
119.82469748318,-61.54477638629,5289891217377329664,0.8368,0.0503,-8.048,0.074,14.833,0.058, 1.29e-02,  0,1.04,16.972794, 1.403973,NOT_AVAILABLE,0,0.54
119.86335398271,-61.51636461758,5289891423535761920,2.3202,0.024,-4.841,0.035,10.963,0.03, 1.71e-02,  0,0.955,15.686667, 1.682910,NOT_AVAILABLE,0,0.7
119.80544942637,-61.50584907573,5289891560974648960,0.7234,0.0232,-10.795,0.033,16.473,0.029, 1.79e-02,  0,1.17,15.337573, 0.948851,NOT_AVAILABLE,0,0.52
119.9885570648,-61.47408833336,5289891904572104576,3.1027,0.0621,-17.448,0.093,4.164,0.08, 1.09e-02,  0,0.974,17.453854, 2.744013,NOT_AVAILABLE,0,0.7
119.74910143735,-61.46959245418,5289892660486276608,1.1791,0.0236,-2.663,0.033,15.385,0.028, 1.38e-02,  0,0.96,15.688843, 1.254832,NOT_AVAILABLE,0,0.56
119.94260398619,-61.42871067772,5289893004080072320,2.186,0.0551,-4.373,0.066,10.944,0.108, 7.76e-03, 59,2.182,11.036718, 0.368678,NOT_AVAILABLE,0,0.7
119.94306668912,-61.42871799517,5289893004083666304,2.3792,0.0411,-4.689,0.052,9.532,0.054, 2.40e-02, 81,1.606,10.680625, 0.368247,NOT_AVAILABLE,0,0.7
119.93077040203,-61.41687863857,5289893072803143424,0.6695,0.0327,-13.138,0.042,17.313,0.04, 6.83e-03,  0,1.002,16.353940, 1.138312,NOT_AVAILABLE,0,0.5
120.02540414621,-61.44587322718,5289893416400594176,1.099,0.0377,-14.451,0.052,8.838,0.048, 7.39e-03,  0,1.004,16.553127, 1.457012,VARIABLE     ,0,0.5
120.0026214941,-61.41689814256,5289893759997912576,0.4125,0.0398,-15.662,0.053,23.293,0.051, 6.17e-03,  0,1.024,16.731642, 0.974632,NOT_AVAILABLE,0,0.5
120.06279716525,-61.39379708453,5289893828717390720,2.2217,0.0668,-3.664,0.096,11.773,0.083, 3.64e-02, 39,2.763,15.732571, 2.022872,NOT_AVAILABLE,0,0.7
119.98137441554,-61.40386172731,5289894515912156544,2.2706,0.0866,-5.032,0.116,11.303,0.11, 1.70e-02,  0,4.729,15.343499, 1.766226,NOT_AVAILABLE,0,0.7
120.06886896862,-61.35394574841,5289895065667973760,2.6749,0.0122,-5.089,0.015,11.889,0.016, 4.44e-03,  0,0.947,14.144341, 1.241139,VARIABLE     ,0,0.7
120.1031493548,-61.30152159021,5289895477984777728,2.4893,0.0394,-4.781,0.053,11.092,0.051, 1.29e-02,  1,1.013,16.565193, 2.035209,NOT_AVAILABLE,0,0.7
119.73264911091,-61.42562691323,5289895890301625856,2.1949,0.0436,7.517,0.059,19.102,0.057, 7.82e-03,  0,3.471,11.057437, 0.444893,NOT_AVAILABLE,1,0.7
119.74560192397,-61.41079486015,5289895993380841472,1.2233,0.0338,-5.928,0.045,14.327,0.04, 1.21e-02,  0,1.013,16.381609, 1.219259,NOT_AVAILABLE,0,0.54
119.71733007761,-61.39973495043,5289896057802949120,2.4734,0.0752,-4.363,0.098,11.641,0.093, 7.63e-03,  0,1.026,17.747229, 2.558666,NOT_AVAILABLE,0,0.7
119.81075462692,-61.35603219096,5289896611856094336,0.6721,0.0209,-14.125,0.025,10.587,0.025, 2.97e-03,  1,0.986,15.336444, 0.994770,NOT_AVAILABLE,0,0.54
119.64019374498,-61.40451385618,5289896749295043456,1.5775,0.0103,-6.866,0.014,9.19,0.013, 8.63e-03,  0,1.065,13.442616, 0.902953,NOT_AVAILABLE,0,0.76
119.64553645476,-61.39903200124,5289896749295043840,2.2834,0.0318,-6.22,0.043,10.375,0.038, 9.38e-03,  0,2.752,13.929946, 1.198335,NOT_AVAILABLE,1,0.7
119.75591768321,-61.31032570769,5289897608288493312,1.6965,0.0125,-6.815,0.016,8.963,0.015, 8.02e-03,  0,0.96,14.046645, 1.025932,VARIABLE     ,0,0.74
119.79759549261,-61.31850425304,5289897638350970112,1.7806,0.0576,10.648,0.076,45.51,0.066, 2.16e-03,  0,0.948,17.332134, 2.134508,NOT_AVAILABLE,0,0.58
119.79193857209,-61.32151457242,5289897642648246272,2.5868,0.0548,-4.829,0.071,11.184,0.065, 3.42e-03,  0,1.057,17.248750, 2.274847,NOT_AVAILABLE,0,0.7
119.8035785791,-61.31937541865,5289897642648246784,2.3959,0.0568,-4.605,0.072,11.364,0.065, 3.55e-03,  0,1.05,17.255278, 2.361347,VARIABLE     ,0,0.7
119.98416766909,-61.32024189637,5289898020605414016,2.4257,0.0125,-4.594,0.016,11.683,0.016, 8.34e-03,  0,1.28,12.627605, 0.878201,VARIABLE     ,0,0.7
119.94097051827,-61.29872091351,5289898295483320704,1.8868,0.0451,-7.261,0.06,16.846,0.05, 2.33e-02,  0,1.071,16.764526, 2.261538,NOT_AVAILABLE,0,0.64
120.00213924685,-61.33003114115,5289898329843059584,2.4105,0.0336,-4.662,0.043,10.0,0.045, 1.14e-02,  0,3.073,12.897205, 1.063065,VARIABLE     ,1,0.7
120.03548792421,-61.24339137472,5289898845239097984,2.3926,0.0111,-2.358,0.016,11.141,0.013, 9.52e-03,  0,1.036,13.039610, 0.989985,VARIABLE     ,0,0.7
119.86503904339,-61.29524871125,5289898982678045184,2.8566,0.0811,-2.037,0.104,-1.685,0.092, 2.70e-03,  0,0.973,17.912360, 2.610624,NOT_AVAILABLE,0,0.6
119.8692698483,-61.25479870122,5289899360635150848,1.236,0.0593,-14.667,0.084,6.339,0.066, 1.56e-02,  0,1.048,17.181707, 1.731361,NOT_AVAILABLE,0,0.5
119.98218794321,-61.25815186443,5289899459417128064,2.3097,0.0527,-4.399,0.074,11.327,0.065, 1.16e-02,  0,0.997,17.178923, 2.642973,NOT_AVAILABLE,0,0.7
119.95597245803,-61.21159245261,5289899910390965248,2.381,0.0181,-3.733,0.024,11.21,0.022, 6.80e-03,  0,1.248,14.378702, 1.486234,VARIABLE     ,0,0.7
120.86507878652,-61.89725615551,5289900150910997120,1.9004,0.0506,3.58,0.063,20.857,0.063, 5.72e-03,  0,1.126,16.929325, 2.213402,NOT_AVAILABLE,0,0.7
120.9468285407,-61.84314313748,5289900769386289792,1.0415,0.0241,-11.342,0.032,20.392,0.031, 1.03e-02,  0,0.992,15.566724, 1.114212,NOT_AVAILABLE,0,0.5
120.75977293577,-61.87031066011,5289901112983636224,2.7288,0.038,-8.967,0.051,3.287,0.051, 1.01e-02,  0,0.949,16.539774, 2.032958,NOT_AVAILABLE,0,0.7
120.79054250872,-61.84817233399,5289901280484802176,2.765,0.072,-5.714,0.092,13.34,0.092, 1.36e-02,  0,0.977,17.453508, 2.968178,NOT_AVAILABLE,0,0.7
120.70995095988,-61.84351762062,5289901417923734272,3.0398,0.0576,-2.84,0.086,29.11,0.074, 6.11e-03, 15,3.58,14.980097, 1.639233,NOT_AVAILABLE,0,0.68
120.7795002985,-61.83475259352,5289901490940760576,2.3592,0.0433,-4.273,0.059,11.191,0.055, 1.95e-02,  0,1.016,16.740356, 2.105429,NOT_AVAILABLE,0,0.7
121.04635483052,-61.7953783445,5289902418650966272,1.3122,0.0548,-16.848,0.07,12.684,0.07, 5.19e-03,  0,0.987,17.068153, 1.896059,NOT_AVAILABLE,0,0.5
121.04599305485,-61.79314462754,5289902418653702400,1.3202,0.0553,-16.855,0.07,12.689,0.07, 2.82e-03,  0,0.977,17.019861, 1.856163,NOT_AVAILABLE,0,0.5
120.97849800934,-61.81474245047,5289902453013439104,2.3972,0.0956,-4.929,0.136,10.314,0.128, 9.36e-03,  0,3.218,15.888038, 1.849339,NOT_AVAILABLE,0,0.7
120.90572497297,-61.77398029685,5289903548227555456,1.7094,0.0508,-7.786,0.064,15.429,0.065, 9.80e-03,  0,0.978,17.027500, 1.982407,NOT_AVAILABLE,0,0.66
120.93910322942,-61.7512816776,5289903586884758272,1.4989,0.0205,-8.825,0.026,17.865,0.027, 1.25e-02,  0,0.97,15.224416, 1.207813,NOT_AVAILABLE,0,0.66
120.96758766328,-61.71561581746,5289903793043190400,1.1038,0.0102,-14.874,0.013,12.566,0.014, 1.86e-02,  0,0.985,13.383963, 0.788514,NOT_AVAILABLE,0,0.5
121.07886379438,-61.68053880109,5289904274079530496,1.3473,0.0156,-15.18,0.02,11.144,0.017, 1.94e-02,  0,0.999,14.425447, 1.068131,NOT_AVAILABLE,0,0.5
120.62618769563,-61.78399068505,5289905541089379456,2.1559,0.1355,-6.439,0.192,15.485,0.239, 4.55e-02, 25,2.499,16.715687, 2.131863,NOT_AVAILABLE,0,0.7
120.62654684466,-61.7839157863,5289905545389767552,2.6894,0.0859,-7.276,0.11,16.269,0.139, 8.56e-02, 11,1.385,16.764631, 2.149869,NOT_AVAILABLE,0,0.7
120.64776371506,-61.76360008212,5289905579749507200,2.03,0.1776,-16.65,0.22,-0.208,0.234, 3.08e-02,  0,13.926,14.094682, 1.030737,NOT_AVAILABLE,0,0.56
120.6320747178,-61.75090169608,5289905854627414272,1.8929,0.011,-16.407,0.014,1.882,0.014, 6.27e-03,  0,0.948,13.526306, 0.898081,NOT_AVAILABLE,0,0.52
120.91510950451,-61.73035315904,5289906610541735040,1.2682,0.038,-13.821,0.048,12.273,0.048, 1.40e-02,  0,1.018,16.520601, 1.485170,NOT_AVAILABLE,0,0.5
120.96858700272,-61.70718900355,5289906747980690432,1.5823,0.0125,-7.598,0.016,11.503,0.016, 3.51e-02,  0,1.031,12.938855, 1.031348,NOT_AVAILABLE,0,0.5
120.91866766405,-61.70104773367,5289906988498858240,2.3894,0.0682,-4.947,0.09,11.247,0.085, 1.63e-02,  0,0.955,17.404406, 2.667099,NOT_AVAILABLE,0,0.7
121.02701701029,-61.68001982719,5289907263376767744,2.5232,0.01,-16.649,0.013,-0.512,0.011, 2.15e-02,  1,0.862,13.252700, 0.946883,NOT_AVAILABLE,0,0.72
121.02508525693,-61.65901879393,5289907332096244864,1.4186,0.0211,-14.294,0.026,11.204,0.025, 1.13e-02,  0,1.031,15.178150, 1.161949,NOT_AVAILABLE,0,0.5
120.85339794852,-61.69404315534,5289907675693554688,2.4237,0.0275,-5.02,0.037,10.537,0.034, 1.91e-02,  0,1.047,15.685061, 1.667722,NOT_AVAILABLE,0,0.7
120.90031221345,-61.66796392382,5289907843192345472,2.4195,0.0137,-5.279,0.018,11.385,0.017, 1.92e-02,  0,1.104,14.107949, 1.162897,VARIABLE     ,0,0.7
120.92286039959,-61.63578354277,5289908294168849280,2.7851,0.0123,-7.795,0.015,13.897,0.015, 1.72e-02,  0,1.025,13.924573, 1.174320,VARIABLE     ,0,0.7
120.92425160173,-61.60991155534,5289908534686932992,2.4465,0.0916,-5.144,0.12,10.586,0.119, 1.63e-02,  0,0.991,17.955933, 2.505026,VARIABLE     ,0,0.7
121.27523176602,-61.68562592298,5289909393680599552,1.9883,0.0101,2.973,0.013,23.838,0.011, 1.95e-02,  0,1.002,13.414995, 1.031035,NOT_AVAILABLE,0,0.7
121.26021392058,-61.63027326476,5289910458832442112,2.3478,0.0278,-2.388,0.035,18.822,0.032, 5.65e-03,  0,0.943,15.830312, 1.827138,NOT_AVAILABLE,0,0.7
121.22099617196,-61.60682622143,5289910802429825664,0.8509,0.0176,-13.872,0.023,15.053,0.019, 6.20e-03,  0,1.031,14.792346, 0.943971,NOT_AVAILABLE,0,0.5
121.23979904363,-61.59622757419,5289910905509041536,1.1124,0.0132,-9.294,0.017,15.58,0.014, 1.21e-02,  0,1.038,13.908237, 0.884999,NOT_AVAILABLE,0,0.5
121.41229564849,-61.59423513311,5289911420905121024,1.2282,0.0121,-4.95,0.015,18.544,0.014, 4.53e-03,  0,1.008,13.816198, 1.008989,NOT_AVAILABLE,0,0.5
121.49726296323,-61.5958720366,5289911558344120192,4.6264,0.047,-3.755,0.062,30.347,0.058, 8.90e-03,  0,0.999,16.733143, 2.411236,NOT_AVAILABLE,0,0.6
121.49204151383,-61.54066054877,5289912005020677504,1.1172,0.0674,-14.748,0.098,12.002,0.079, 2.50e-03,  1,1.059,17.421316, 1.892567,NOT_AVAILABLE,0,0.5
121.33025750406,-61.59843612616,5289912073740148096,0.8897,0.0165,-0.754,0.02,29.638,0.018, 9.53e-03,  0,1.193,14.205926, 1.017723,NOT_AVAILABLE,0,0.5
121.35831738317,-61.56726833539,5289912279898580096,0.8114,0.0601,-12.646,0.085,24.87,0.07, 1.34e-02,  0,1.108,17.138966, 1.502056,NOT_AVAILABLE,0,0.5
121.28853907593,-61.57184259601,5289912417337465088,1.9408,0.0199,-12.665,0.028,9.048,0.023, 8.34e-03,  0,0.961,15.098531, 1.263869,NOT_AVAILABLE,0,0.68
121.28748521012,-61.57276187479,5289912417338483584,1.8878,0.0281,-12.499,0.039,9.065,0.032, 1.25e-02,  0,1.092,15.605704, 1.436354,NOT_AVAILABLE,0,0.7
121.33342789569,-61.55891406626,5289912486056943872,1.2484,0.0112,-8.771,0.016,19.725,0.012, 1.45e-02,  1,0.939,13.535190, 0.864340,NOT_AVAILABLE,0,0.5
121.36131287967,-61.55352584899,5289912520416749056,1.6923,0.0274,-15.826,0.04,13.218,0.033, 1.65e-02,  0,0.929,15.742343, 1.473620,NOT_AVAILABLE,0,0.5
121.41393846847,-61.53453522578,5289912726575181568,2.4308,0.1243,-10.389,0.183,4.843,0.14, 1.28e-01,  0,1.951,17.490227, 2.744310,NOT_AVAILABLE,0,0.72
121.41182785196,-61.51102732074,5289913001453023360,2.4896,0.0118,-6.074,0.015,10.638,0.014, 9.57e-03,  0,1.002,12.940081, 0.918418,VARIABLE     ,0,0.7
121.10487271093,-61.62859301553,5289913207611441024,2.4253,0.0104,-5.162,0.013,12.153,0.012, 9.94e-03,  0,0.954,13.353055, 1.001051,NOT_AVAILABLE,0,0.7
121.06716835959,-61.62941405417,5289913241971178112,2.4722,0.0679,-4.857,0.084,11.064,0.082, 1.04e-02,  0,1.086,17.328926, 2.373159,NOT_AVAILABLE,0,0.7
121.04294250052,-61.60833697461,5289913512549197440,0.9571,0.1944,-6.594,0.246,20.949,0.233, 6.45e-02, 16,2.663,17.848623, 2.295136,NOT_AVAILABLE,0,0.5
121.14227611635,-61.56620981681,5289914066604903040,0.9501,0.0435,-18.306,0.059,12.539,0.048, 1.87e-02,  0,0.955,16.671797, 1.256465,NOT_AVAILABLE,0,0.5
121.05476713039,-61.57105888333,5289914478921674880,2.4018,0.0199,-4.929,0.029,12.114,0.024, 2.78e-02,  0,1.662,13.960864, 1.184966,VARIABLE     ,0,0.7
121.33613644143,-61.50535164523,5289915612793137920,1.3145,0.015,-7.227,0.019,15.341,0.019, 1.75e-02,  1,0.929,14.283424, 0.910226,NOT_AVAILABLE,0,0.5
121.28624674725,-61.5194687252,5289915681512612992,1.9435,0.0121,-0.209,0.015,23.172,0.014, 1.27e-02,  0,1.041,13.747976, 0.985559,NOT_AVAILABLE,0,0.7
121.22224635657,-61.51907717124,5289915715872261504,1.1585,0.0857,-12.278,0.109,20.25,0.094, 3.04e-02,  0,3.995,15.373220, 1.333086,NOT_AVAILABLE,0,0.5
121.22836622885,-61.47991435424,5289916570565981440,2.0488,0.0909,-7.171,0.113,21.685,0.103, 2.32e-02,  0,0.993,17.898602, 2.536184,NOT_AVAILABLE,0,0.62
121.26747361525,-61.48701722822,5289916604925715712,2.409,0.0526,-5.497,0.067,10.917,0.062, 8.65e-03,  1,0.938,16.979746, 2.214954,NOT_AVAILABLE,0,0.7
121.23766152137,-61.44506623593,5289916952822778880,2.4558,0.0108,-4.665,0.015,10.881,0.011, 3.42e-02,  1,1.0,12.680384, 0.870212,NOT_AVAILABLE,0,0.7
120.61441015447,-61.73185212522,5289917601357557248,2.3388,0.0922,-4.893,0.113,11.171,0.114, 6.79e-03,  0,1.039,17.880278, 2.940603,NOT_AVAILABLE,0,0.7
120.6214717471,-61.72201673573,5289917605654701696,2.6068,0.2316,-3.275,0.301,9.542,0.317, 5.18e-02, 30,7.478,16.010155, 1.905852,NOT_AVAILABLE,0,0.7
120.61968913095,-61.72836371956,5289917605657936896,2.3993,0.0554,-4.849,0.071,11.051,0.071, 1.08e-02,  0,0.981,17.218658, 2.345970,VARIABLE     ,0,0.7
120.55149685811,-61.70774184424,5289917910595209216,2.4755,0.0631,-4.844,0.09,10.298,0.08, 7.24e-03,  0,0.972,17.394520, 2.604732,NOT_AVAILABLE,0,0.7
120.69786733539,-61.63629220165,5289918602090267008,0.7198,0.0278,-12.281,0.038,21.66,0.038, 1.59e-02,  2,1.018,15.820817, 1.051079,NOT_AVAILABLE,0,0.5
