ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,NSS,prob
166.52488413026,-59.20426683968,2.0736,0.0684,-10.363,0.073,5.476,0.067,0.021,2,0.993,17.317526, 2.178627,0,0.84
166.50431807216,-59.20612063273,1.3068,0.4581,-9.06,0.513,2.548,0.441,0.182,41,18.761,16.193314, 1.149047,0,0.66
166.51107184749,-59.2088535171,2.1293,0.0324,-10.059,0.037,5.213,0.031,0.0144,1,0.965,15.930701, 1.661144,0,0.84
166.51286436018,-59.20623166463,2.1385,0.0146,-10.55,0.016,5.826,0.015,0.0213,0,0.85,10.329031, 0.208808,0,0.84
166.49729614806,-59.19903091244,1.6993,0.4486,-9.102,0.513,6.548,0.447,0.2,29,11.692,17.008865, 1.228861,0,0.7
166.55781274722,-59.17881318694,2.1554,0.1029,-10.478,0.111,5.468,0.098,0.0186,0,1.073,17.998524, 2.447788,0,0.84
166.61535561912,-59.19735894326,2.1733,0.0374,-10.252,0.039,5.729,0.036,0.0173,44,1.656,15.224732, 1.432280,0,0.84
166.60722867248,-59.15946881984,2.0679,0.0119,-10.128,0.013,4.939,0.012,0.029,0,0.901,12.749434, 0.759591,0,0.84
166.59926388278,-59.14536948073,1.1226,0.0611,-21.142,0.063,-3.969,0.061,0.0165,0,1.01,17.082851, 1.690281,0,0.58
166.5638306516,-59.15683115918,2.1164,0.4883,-6.285,0.52,3.658,0.472,0.124,27,9.571,16.747362, 1.313935,0,0.86
166.5727354678,-59.14022168578,2.0235,0.0448,-10.867,0.046,5.663,0.045,0.0156,0,1.004,16.599024, 1.954508,0,0.84
166.3513231687,-59.47235649553,1.6014,0.0449,-10.801,0.046,3.092,0.044,0.0178,0,0.99,16.64474, 1.699820,0,0.88
166.37471599911,-59.45917624912,1.6907,0.0266,1.928,0.028,10.802,0.026,0.0218,0,0.936,15.57605, 1.344273,0,0.72
166.30625919853,-59.43488356466,1.175,0.0486,-19.516,0.05,-2.959,0.047,0.0245,0,1.04,16.747663, 1.537561,0,0.62
166.33475130769,-59.41416260135,2.1007,0.011,-10.373,0.012,5.439,0.011,0.0336,0,0.9,12.347544, 0.712339,0,0.84
166.29575149743,-59.39270263443,1.5953,0.0256,-11.062,0.029,3.548,0.026,0.0229,0,1.016,15.442801, 1.179871,0,0.84
166.23828850414,-59.39145953254,1.2101,0.0163,-16.884,0.018,-0.997,0.016,0.0249,0,1.221,13.011578, 0.851050,0,0.64
166.22454678861,-59.37959167415,1.6878,0.0144,-4.613,0.016,2.877,0.015,0.0201,15,1.027,13.934989, 1.073947,0,0.84
166.26857665644,-59.3751072836,2.0164,0.0648,-10.594,0.072,5.158,0.064,0.0182,0,1.036,17.192755, 2.155798,0,0.84
166.21660118516,-59.36413141415,2.0548,0.0259,-10.639,0.03,4.909,0.027,0.0147,0,1.032,15.497128, 1.484878,0,0.84
166.28429411255,-59.35474789286,1.3129,0.0922,-8.704,0.099,0.784,0.095,0.0177,0,0.949,17.90844, 2.277252,0,0.54
166.16415414734,-59.344405305,2.093,0.0543,-10.283,0.062,5.751,0.054,0.0171,1,1.019,16.991982, 2.044382,0,0.84
166.17021463704,-59.33771355234,1.3378,0.1716,-10.788,0.208,3.078,0.158,0.0676,87,4.966,16.163927, 1.036644,0,0.68
166.18625937504,-59.32524130315,2.4528,0.3399,-13.091,0.382,4.441,0.331,0.125,50,4.867,17.434511, 1.567833,0,0.84
166.39629110564,-59.3357109484,2.0463,0.0371,-9.806,0.041,4.997,0.035,0.0273,0,1.097,16.046806, 1.714432,0,0.84
166.33445345882,-59.31549868131,2.0647,0.0397,-10.474,0.042,5.076,0.038,0.0211,0,1.035,16.26845, 1.776852,0,0.84
166.42352046735,-59.31639629375,2.2536,0.0659,-10.108,0.072,5.205,0.063,0.019,8,1.575,16.48867, 1.841773,0,0.84
166.35586141512,-59.30765192761,2.037,0.0595,-10.565,0.069,5.247,0.058,0.0162,0,1.058,17.107935, 2.099621,0,0.84
166.37622910564,-59.27162716977,1.6002,0.0121,-9.482,0.013,3.262,0.012,0.0349,0,0.888,12.842121, 0.746388,0,0.96
166.34744484002,-59.26210378285,2.4959,0.0136,-15.615,0.015,0.009,0.014,0.02,0,0.966,13.791859, 1.104752,0,0.84
166.34237495183,-59.26979142911,1.2269,0.0199,-8.275,0.023,2.938,0.022,0.0261,0,0.926,14.878058, 1.040795,0,0.58
166.30066779102,-59.30275036355,1.5602,0.0134,-6.38,0.015,0.854,0.014,0.0241,0,0.753,10.538086, 0.309498,0,0.56
166.2687102811,-59.30741485641,2.0662,0.0202,-10.579,0.024,7.316,0.021,0.0248,0,1.185,14.544455, 1.356261,0,0.84
166.19417863421,-59.30105528428,1.5758,0.2603,-6.838,0.296,3.775,0.273,0.111,26,8.469,16.89627, 1.347450,0,0.72
166.19638325092,-59.29572027973,2.0749,0.0151,-18.772,0.017,6.514,0.014,0.0208,1,0.908,14.096569, 1.054027,0,0.84
166.19596719677,-59.26238032025,1.2789,0.0135,-8.952,0.015,2.496,0.013,0.0254,0,0.799,11.734669, 0.286775,2,0.68
166.26315517396,-59.25616196153,2.1647,0.0428,-10.163,0.046,5.62,0.044,0.0125,0,1.068,16.563904, 1.902956,0,0.84
166.32491327824,-59.2533645504,1.5987,0.0169,-9.666,0.019,-0.284,0.018,0.0256,0,0.936,14.493354, 0.984999,0,0.8
166.22440924934,-59.24689755484,2.9945,0.3341,-8.092,0.399,4.124,0.332,0.0556,94,15.871,13.998704, 1.172468,0,0.84
166.10875306014,-59.35450468797,1.886,0.0693,-10.349,0.074,5.367,0.065,0.031,0,1.371,16.77933, 2.318608,0,0.84
166.11433567455,-59.28962922936,2.622,0.5525,-12.773,0.719,-5.989,0.604,0.24,0,7.514,17.233631, 1.795686,0,0.5
166.07762475174,-59.29312764906,2.0341,0.0417,-9.838,0.046,5.306,0.039,0.0189,0,1.017,16.474987, 1.864850,0,0.84
166.0723275731,-59.28053078938,2.0615,0.0508,-10.455,0.056,5.515,0.049,0.0186,0,1.006,16.979546, 2.035140,0,0.84
165.979953032,-59.32196260477,2.0637,0.0188,-10.229,0.021,5.279,0.018,0.0178,0,0.924,14.774704, 1.249369,0,0.84
166.02226654114,-59.30588958732,2.0937,0.0133,-2.439,0.015,0.631,0.012,0.0186,0,0.765,11.393044, 0.550259,0,0.5
166.01520805184,-59.29676726078,2.1963,0.0419,-10.197,0.047,5.19,0.04,0.00806,0,1.022,16.578386, 1.899849,0,0.84
165.93245066798,-59.29133031441,1.2946,0.0396,-8.644,0.048,3.781,0.04,0.01,0,1.005,16.455103, 1.512071,0,0.64
165.93236522462,-59.2791445405,1.9647,0.0405,-9.718,0.047,4.717,0.039,0.0155,2,1.454,15.74836, 1.836330,0,0.84
166.00974095835,-59.27320480398,1.5886,0.0648,-12.5,0.072,4.74,0.065,0.0125,0,1.342,16.7798, 1.875988,0,0.88
166.01868301784,-59.25005037613,2.11,0.024,-10.453,0.029,5.571,0.024,0.0151,0,1.044,15.297317, 1.420965,0,0.84
166.16598215627,-59.29523217578,2.1742,0.023,-9.86,0.026,4.544,0.022,0.0125,0,1.04,15.245318, 1.380482,0,0.84
166.16127705424,-59.27177405219,1.7806,0.0568,-16.66,0.061,2.895,0.053,0.0169,0,1.025,17.108322, 2.040352,0,0.84
166.10660631909,-59.24186446982,1.9246,0.0182,-10.294,0.021,0.268,0.018,0.0187,0,1.009,14.70649, 1.207263,0,0.84
166.12402775576,-59.22756748395,2.1001,0.0166,-10.605,0.021,5.453,0.016,0.0156,0,0.962,14.399715, 1.115650,0,0.84
166.18478349753,-59.24269364692,2.1399,0.0528,-10.947,0.059,5.528,0.05,0.0146,54,2.061,15.632072, 1.634196,0,0.84
166.11826743831,-59.19596692887,2.0925,0.0104,-11.031,0.012,5.296,0.011,0.0148,0,0.913,12.350804, 0.707183,0,0.84
166.13840168563,-59.17839619377,1.7578,0.0281,-11.932,0.032,5.739,0.03,0.0153,0,2.213,11.931627, 0.643169,2,0.84
166.12663615486,-59.16989197965,1.9441,0.0574,-10.436,0.063,5.889,0.054,0.0108,0,1.037,17.03113, 2.195384,0,0.84
166.03378916191,-59.22954208673,1.3818,0.0574,-11.946,0.064,2.206,0.055,0.0161,0,0.963,17.127708, 2.066690,0,0.82
166.06528181675,-59.22200518027,1.7014,0.1546,-10.821,0.194,3.499,0.16,0.0193,5,1.724,17.923851, 2.194477,0,0.88
165.98075039808,-59.17873890144,2.1055,0.0535,-9.915,0.06,5.603,0.054,0.0131,0,1.025,17.007277, 2.103136,0,0.84
165.971870307,-59.17642359214,1.6668,0.0115,-8.569,0.013,-0.339,0.012,0.0163,0,0.984,13.248355, 0.767242,0,0.74
165.97690581328,-59.16863372251,2.1054,0.0404,-10.224,0.043,5.819,0.04,0.0102,0,1.064,16.341799, 1.948462,0,0.84
166.05314437759,-59.13675023466,1.3836,0.5268,-10.468,0.568,7.562,0.521,0.201,24,9.437,16.793161, 1.448619,0,0.64
166.00505071768,-59.16655837895,2.0502,0.0139,-10.089,0.015,5.319,0.014,0.0153,0,0.93,14.020363, 1.005368,0,0.84
165.98667077677,-59.16357548804,1.5877,0.131,-10.173,0.138,4.34,0.134,0.0208,21,1.886,17.251474, 2.227556,0,0.88
165.99612782192,-59.14134101333,2.117,0.083,-9.487,0.092,8.307,0.082,0.0127,0,0.982,17.736633, 2.371370,0,0.84
166.42127856142,-59.27463078963,0.8347,0.0226,-26.961,0.025,-5.214,0.023,0.0311,0,0.952,15.247039, 0.928817,0,0.5
166.34447743504,-59.25202850307,1.2981,0.0534,-10.367,0.063,1.529,0.055,0.0235,0,1.097,16.853964, 1.544594,0,0.82
166.34553859052,-59.24642265269,1.484,0.0575,-10.814,0.064,1.945,0.062,0.0297,0,4.29,13.788842, 0.895936,0,0.98
166.46987284587,-59.22761250063,1.674,0.0164,-15.197,0.019,7.664,0.017,0.0229,0,1.046,14.449938, 1.007202,0,0.84
166.40868364196,-59.22573102257,1.4328,0.0139,-6.039,0.016,4.964,0.015,0.0206,0,1.004,11.902307, 0.673381,0,0.68
166.35686322382,-59.19876723526,1.2192,0.0962,-15.324,0.104,0.965,0.099,0.0161,2,1.944,17.03959, 1.948109,0,0.56
166.29818182658,-59.20764261121,2.0835,0.0246,-10.466,0.028,5.093,0.026,0.00887,0,0.97,15.503311, 1.463998,0,0.84
166.27307503616,-59.20866123435,2.0765,0.0576,-11.06,0.062,5.264,0.058,0.0134,0,1.022,17.19612, 2.138933,0,0.84
166.24004668672,-59.19356884147,1.2291,0.0219,-7.808,0.024,2.851,0.021,0.0238,0,0.937,15.140879, 1.194025,0,0.58
166.35654491495,-59.16070882714,2.0581,0.0276,-10.366,0.029,5.633,0.027,0.0271,3,1.366,14.890285, 1.281704,0,0.84
166.27988996827,-59.14695592609,2.1063,0.0506,-10.808,0.052,4.84,0.049,0.0323,0,1.301,16.362703, 2.124205,0,0.84
166.25705266377,-59.1532565781,2.0757,0.0903,-10.47,0.096,5.468,0.082,0.0205,0,0.987,17.777489, 2.652113,0,0.84
166.46778872412,-59.17672557367,2.0583,0.0228,-10.15,0.025,5.184,0.023,0.0212,13,1.737,12.502772, 0.721153,0,0.84
166.4588168941,-59.18144802541,1.8839,0.0871,-10.47,0.094,4.937,0.084,0.0103,0,1.019,17.773252, 2.361952,0,0.84
166.45457392994,-59.16367365678,1.8638,0.0142,1.189,0.016,4.365,0.014,0.0248,1,0.823,11.493002, 0.633957,0,0.56
166.43199680444,-59.16332021175,1.4727,0.0114,-4.981,0.013,5.294,0.011,0.0203,0,0.942,13.109202, 0.776978,0,0.78
166.40673495716,-59.15667668831,2.1853,0.0666,-10.872,0.069,5.113,0.062,0.0203,1,1.021,17.186045, 2.190876,0,0.84
166.37378594327,-59.15613715705,1.4495,0.0854,-10.926,0.087,1.876,0.083,0.0211,0,0.992,17.809143, 2.071245,0,0.98
166.4853560046,-59.12342981953,1.7359,0.2259,-10.633,0.229,5.092,0.217,0.0893,41,4.393,17.062994, 2.432662,0,0.76
166.4675852845,-59.11605912003,2.0786,0.0126,-10.338,0.013,5.323,0.013,0.0198,0,0.697,11.184884, 0.458019,0,0.84
166.50180240144,-59.10837567943,1.4856,0.0154,-7.455,0.016,6.449,0.016,0.0182,0,1.108,14.298325, 1.150904,0,0.68
166.44876472221,-59.12592764827,2.4185,0.0353,-15.765,0.035,0.324,0.033,0.0136,0,1.115,15.944709, 2.123251,0,0.84
166.44585916755,-59.11402635057,2.1731,0.0813,-9.993,0.087,5.585,0.076,0.0113,1,1.056,17.607107, 2.235664,0,0.84
166.42335707828,-59.10173574016,1.4223,0.0516,-9.472,0.055,6.869,0.051,0.0148,0,1.021,16.928837, 1.731561,0,0.56
166.43257246566,-59.09598994267,2.0358,0.0102,-14.24,0.01,9.469,0.011,0.0209,0,0.87,12.382481, 0.703855,0,0.84
166.43313385984,-59.08509542838,2.0703,0.0815,-10.094,0.083,4.892,0.081,0.0159,4,1.066,17.599176, 2.405039,0,0.84
166.41661245101,-59.07610634425,2.0858,0.0094,-10.384,0.01,5.408,0.01,0.0261,0,0.8,12.175345, 0.659666,0,0.84
166.37353694136,-59.13851020075,1.7836,0.0414,-21.251,0.042,4.868,0.04,0.0126,0,0.956,16.486029, 2.097364,0,0.84
166.34614598676,-59.13156876832,1.9935,0.032,-11.891,0.033,13.406,0.032,0.0179,0,2.489,12.437517, 0.869053,3,0.84
166.33455696196,-59.10101310561,1.9381,0.0804,-10.472,0.083,5.077,0.083,0.0162,0,1.021,17.690313, 2.387501,0,0.84
166.29515899837,-59.10009193134,2.1305,0.4861,-7.083,0.507,2.418,0.465,0.0929,61,10.757,17.128738, 1.166527,0,0.82
166.31276941783,-59.08267804881,2.0271,0.0203,-10.177,0.02,5.328,0.02,0.0271,0,0.938,9.097158, 0.035472,0,0.84
166.36110965772,-59.05604394164,2.0564,0.0342,-10.945,0.035,5.025,0.034,0.0192,0,0.923,16.092302, 1.728402,0,0.84
166.32829239929,-59.07336134568,1.5862,0.0441,-7.658,0.044,5.739,0.042,0.018,0,1.029,16.582104, 1.696255,0,0.96
166.33362379009,-59.06816465536,2.0517,0.0647,-10.791,0.065,5.274,0.06,0.017,0,0.992,17.318958, 2.252792,0,0.84
166.33716992678,-59.05025079198,1.4986,0.0155,-13.101,0.015,1.167,0.015,0.0241,0,0.985,14.131394, 0.997254,0,0.88
166.33622378002,-59.0371486325,2.1194,0.0197,-10.206,0.021,5.099,0.02,0.031,0,1.16,10.222433, 0.198619,0,0.84
166.34248630893,-59.03988471565,2.0971,0.0216,-10.01,0.022,5.342,0.021,0.0205,0,0.953,15.100959, 1.333452,0,0.84
166.31967829506,-59.03039187112,2.189,0.1004,-10.858,0.105,5.161,0.104,0.0376,0,1.056,17.98328, 2.536499,0,0.84
166.21826136446,-59.18613785962,2.0548,0.0662,-10.246,0.071,4.756,0.066,0.0101,0,1.001,17.394884, 2.260986,0,0.84
166.18361594733,-59.18672447939,1.5359,0.0547,-3.441,0.06,4.913,0.055,0.00909,0,1.123,16.850773, 1.847451,0,0.84
166.15545480572,-59.17136288074,2.2041,0.0511,-9.859,0.058,4.931,0.055,0.0098,0,1.449,16.24286, 2.002396,0,0.84
166.16279966509,-59.15557588116,1.979,0.0466,-10.289,0.05,5.747,0.045,0.00415,0,1.015,16.695065, 2.028446,0,0.84
166.13116459338,-59.14931164396,2.1357,0.0114,-10.251,0.013,4.906,0.012,0.0235,0,0.774,10.683077, 0.498479,0,0.84
166.23546301942,-59.15268088377,2.1274,0.0732,-10.384,0.078,5.159,0.069,0.0213,0,0.974,17.517328, 2.301680,0,0.84
166.19950103622,-59.10555390377,2.0982,0.0435,-10.15,0.044,5.045,0.042,0.0179,0,1.002,16.592575, 1.937338,0,0.84
166.21531589245,-59.11077554286,2.1093,0.0114,-10.009,0.011,4.585,0.011,0.0353,1,0.886,13.056458, 0.811570,0,0.84
166.17152181384,-59.12708399251,1.9271,0.0411,-9.977,0.043,5.228,0.04,0.023,0,1.786,10.53081, 0.304652,0,0.84
166.17469662542,-59.08758899603,2.1769,0.0358,-10.347,0.037,5.355,0.036,0.0231,1,1.1,16.19185, 1.786481,0,0.84
166.0903632672,-59.12878718979,2.126,0.0271,-10.677,0.032,4.539,0.029,0.0102,0,1.036,15.537088, 1.791271,0,0.84
166.0859904683,-59.12630012683,2.0724,0.0127,-10.108,0.014,5.589,0.013,0.0165,0,1.012,13.401489, 0.876625,0,0.84
166.08989366341,-59.13472216351,1.2045,0.6647,-19.026,0.67,-2.418,0.636,0.211,39,11.237,17.79998, 1.681845,0,0.56
166.08823794312,-59.116046734,2.0711,0.0112,-10.932,0.012,5.621,0.012,0.0178,0,0.958,12.643448, 0.742000,0,0.84
166.03569194424,-59.10946593138,2.0443,0.0543,-10.455,0.059,4.728,0.049,0.0095,1,1.036,16.876225, 2.013779,0,0.84
166.01606643164,-59.09891655815,2.1263,0.0468,-9.132,0.049,5.995,0.045,0.0265,1,1.511,15.937361, 1.861661,0,0.84
166.04105898907,-59.08255362599,2.0827,0.0161,-10.598,0.017,5.666,0.016,0.0176,0,0.953,14.406449, 1.113662,0,0.84
166.00632151504,-59.08074889775,2.1039,0.0332,-10.886,0.034,5.461,0.032,0.0102,0,0.998,15.981477, 1.691177,0,0.84
166.0140364321,-59.07951328961,4.8558,0.0257,-16.821,0.027,-2.786,0.026,0.0201,0,2.053,13.779881, 1.604861,0,0.74
166.12229899791,-59.10099432902,1.4372,0.4728,-9.485,0.56,3.24,0.502,0.183,56,3.992,17.715883, 2.345057,0,0.64
166.11805563069,-59.06019957793,2.0608,0.017,-9.57,0.018,5.49,0.017,0.0184,0,0.998,14.610419, 1.172982,0,0.84
166.10017229944,-59.06767451036,1.4048,0.0118,-13.559,0.012,-0.062,0.012,0.0155,0,0.925,13.009111, 0.690713,0,0.96
166.09172726163,-59.06070637428,1.7077,0.0291,-16.261,0.031,2.399,0.03,0.0267,0,2.065,14.009171, 1.097673,0,0.84
166.08659155322,-59.04960860162,2.1199,0.0103,-14.39,0.011,0.55,0.01,0.0201,0,0.864,12.60558, 0.756565,0,0.84
166.05444232547,-59.05608882387,2.0421,0.0112,-10.571,0.012,4.192,0.011,0.0172,3,0.691,11.570858, 0.552011,0,0.84
166.02835170374,-59.06309411776,1.295,0.072,-10.743,0.076,2.838,0.069,0.0069,0,1.041,17.605936, 1.942143,0,0.62
166.08219151799,-59.04554402847,1.5495,0.0255,-20.239,0.026,2.577,0.025,0.0213,1,1.821,12.982458, 0.766582,0,0.66
166.25367933305,-59.10674794919,1.8682,0.0114,-17.061,0.012,4.442,0.011,0.0231,1,0.784,11.804275, 0.552650,0,0.84
166.25991847637,-59.08298866495,2.0833,0.0873,-10.729,0.091,5.775,0.084,0.00858,0,1.036,17.826233, 2.514912,0,0.84
166.26351503716,-59.06315074056,2.0089,0.0301,-10.193,0.031,5.264,0.03,0.0196,0,2.516,12.143724, 0.658417,0,0.84
166.22014970732,-59.0433449243,1.6361,0.2574,-8.479,0.27,4.366,0.263,0.0981,38,4.005,17.56731, 1.595831,0,0.84
166.16667732498,-59.05594880222,2.0489,0.0329,-10.55,0.037,5.042,0.035,0.0215,0,0.982,16.042934, 1.692587,0,0.84
166.25097857522,-59.04505071863,2.1067,0.0194,-10.842,0.02,5.418,0.021,0.0215,0,1.744,13.259099, 0.840464,1,0.84
166.25470987868,-59.02755816902,2.175,0.0328,-9.726,0.036,5.538,0.035,0.033,16,2.45,12.111359, 0.756255,0,0.84
166.27292611269,-59.00700163833,2.1467,0.2764,-6.883,0.291,3.487,0.283,0.132,33,2.905,17.935446, 1.334181,0,0.86
166.27873772366,-59.01674171378,2.0904,0.0175,-10.349,0.018,5.53,0.018,0.0439,0,0.799,9.006625, 0.042662,0,0.84
166.24328915783,-59.01810978524,2.0852,0.0254,-10.52,0.029,5.062,0.026,0.0379,0,0.926,7.726522, 0.042742,0,0.84
166.20507527469,-59.01849316877,2.0759,0.0133,-10.735,0.014,5.559,0.013,0.0245,0,0.981,13.634329, 0.925320,0,0.84
166.20284968604,-59.00616653457,0.8565,0.0903,-29.17,0.094,-7.21,0.083,0.0116,0,1.027,17.939293, 1.589241,0,0.58
166.2085691159,-59.00388398747,1.9212,0.0168,-15.174,0.018,1.027,0.016,0.0302,8,1.4,13.72558, 0.926594,0,0.84
166.18479028253,-58.97415274489,2.1351,0.0135,-10.562,0.014,5.716,0.013,0.0213,0,0.788,10.877791, 0.376280,0,0.84
166.20549439091,-58.97957086239,2.0783,0.0135,-9.844,0.014,5.135,0.014,0.0218,0,0.775,10.388507, 0.250607,0,0.84
166.1143039136,-59.03267657496,1.5096,0.0701,-3.3,0.077,14.402,0.067,0.0379,86,3.025,15.157186, 1.211243,0,0.58
166.1252573603,-59.02115369723,2.0022,0.0293,-10.484,0.032,5.757,0.033,0.0256,0,1.406,15.291422, 1.415891,0,0.84
166.04890969894,-59.01570971921,1.7303,0.0807,-13.013,0.088,1.299,0.08,0.0288,0,5.141,14.606417, 1.287637,0,0.84
166.07431315979,-58.99942648597,1.6221,0.0637,-11.757,0.066,3.537,0.059,0.017,0,1.015,17.291012, 2.204966,0,0.84
166.05972381258,-58.99273224751,2.0787,0.0168,-8.657,0.018,6.401,0.017,0.0236,0,0.849,11.078917, 0.548089,0,0.84
166.14007362602,-58.99423702338,1.5178,0.0553,-13.304,0.057,3.51,0.054,0.0213,8,2.304,15.666633, 1.457503,0,0.88
166.15384167119,-58.98348859818,2.0795,0.0102,-10.655,0.011,5.517,0.01,0.0234,0,0.874,12.197878, 0.673694,0,0.84
166.13365906124,-58.98156287988,1.9511,0.0883,-10.691,0.096,5.655,0.082,0.0272,0,1.029,17.82318, 2.473299,0,0.84
166.16844124533,-58.98440508841,1.8781,0.0486,-20.014,0.053,6.316,0.047,0.016,0,1.104,16.623299, 1.893308,0,0.84
166.06633047461,-58.95823199654,2.049,0.0126,-10.203,0.013,5.238,0.013,0.0104,0,0.766,11.534494, 0.531552,0,0.84
166.98930641562,-59.27715650425,2.1031,0.0535,-9.442,0.054,3.745,0.046,0.021,0,1.202,16.361479, 1.945665,0,0.84
166.93178162619,-59.23435931039,1.5499,0.274,-8.547,0.295,2.783,0.266,0.0993,15,5.085,17.52612, 1.187712,0,0.8
166.92658895981,-59.2296172969,2.0631,0.0255,-9.957,0.029,4.799,0.025,0.0216,1,0.989,15.41736, 1.455076,0,0.84
166.90260896961,-59.21839557287,1.606,0.0166,-11.307,0.019,3.138,0.016,0.0186,0,0.848,10.165783, 0.057670,0,0.84
166.9808667763,-59.23588450363,1.9794,0.0537,-10.732,0.059,5.222,0.051,0.0177,0,1.035,16.906185, 2.037631,0,0.84
166.99268814308,-59.23367616934,2.2947,0.2934,-11.595,0.305,7.361,0.283,0.0582,48,2.793,17.990685, 2.071604,0,0.82
166.97260963458,-59.20589925222,1.6485,0.3686,-4.112,0.374,2.315,0.348,0.15,5,3.902,17.759071, 1.340380,0,0.56
166.92766726961,-59.1936892461,1.3969,0.0395,-10.094,0.041,2.171,0.039,0.00687,0,1.039,16.291727, 1.747273,0,0.94
166.86111953594,-59.23241678932,2.1434,0.0895,-10.37,0.094,5.365,0.082,0.0177,0,1.03,17.67026, 2.450096,0,0.84
166.83777714425,-59.23021980799,1.4819,0.0161,-9.468,0.018,-1.132,0.015,0.0131,0,0.842,11.507733, 0.341461,0,0.6
166.87951355109,-59.2027736428,1.5686,0.011,-6.654,0.012,3.642,0.011,0.00912,0,0.827,9.631128, 1.232496,0,1.0
166.80247885358,-59.21963072574,2.1381,0.1136,-11.215,0.114,5.228,0.1,0.00794,0,1.142,17.888643, 2.552393,0,0.84
166.79654002076,-59.20191165229,2.0315,0.013,-10.414,0.014,5.57,0.012,0.0145,0,0.953,12.820443, 0.912310,0,0.84
166.75965114514,-59.1983031934,1.7426,0.0751,-9.678,0.076,2.413,0.063,0.0116,0,0.991,17.326822, 2.044720,0,0.86
166.81408586164,-59.1914861591,2.5666,0.1081,-9.744,0.114,5.164,0.101,0.00706,5,1.817,17.222322, 2.224153,0,0.84
166.807916732,-59.18654116812,1.4044,0.5691,-0.067,0.576,10.561,0.532,0.139,49,7.381,17.797499, 1.603718,0,0.6
166.77133826292,-59.1753918029,1.8249,0.1285,-19.248,0.133,5.089,0.097,0.0399,2,1.02,17.925705, 1.851229,0,0.84
166.80879494417,-59.16618068455,1.6705,0.0563,-15.343,0.057,3.858,0.05,0.0177,0,1.023,16.872255, 1.817935,0,0.84
166.81123345342,-59.15886615449,1.458,0.0889,-10.784,0.097,1.393,0.089,0.0214,0,0.976,17.719898, 1.984135,0,0.94
166.83257043835,-59.16990679333,2.108,0.0149,-11.057,0.015,4.56,0.014,0.0155,0,1.247,13.516905, 0.913961,0,0.84
166.83332527714,-59.16366198801,1.5827,0.075,-12.066,0.081,4.744,0.069,0.0162,0,0.977,17.406878, 2.044128,0,0.86
166.81526653769,-59.1570730843,1.8961,0.2299,-11.246,0.222,5.365,0.25,0.116,1,1.897,17.92307,         ,0,0.88
166.99075242199,-59.16948995168,2.1093,0.0261,-9.934,0.027,5.586,0.024,0.0131,0,1.148,15.13498, 1.574598,0,0.84
167.04415231516,-59.16061057121,2.0778,0.0211,-10.915,0.021,5.204,0.02,0.0124,0,0.903,14.907942, 1.281088,0,0.84
166.98598442377,-59.14996281059,1.673,0.0161,-13.5,0.016,5.828,0.015,0.00854,1,0.911,14.087723, 0.953530,0,0.84
167.04000766637,-59.15143629337,1.7257,0.0669,-14.39,0.067,2.088,0.061,0.0111,1,0.951,17.154322, 2.019106,0,0.84
166.99487062363,-59.12478666425,2.1072,0.0155,-10.726,0.015,5.121,0.014,0.00721,0,0.916,13.953801, 0.996207,0,0.84
166.96312509024,-59.10867526594,2.1461,0.0405,-10.588,0.041,5.158,0.037,0.00896,0,0.983,16.179451, 1.762985,0,0.84
166.99119110595,-59.09867395525,1.2621,0.0591,-11.203,0.063,-0.924,0.058,0.00742,0,1.031,16.986782, 1.579510,0,0.56
166.91196047305,-59.15247148737,2.1501,0.0173,-10.505,0.018,4.781,0.017,0.0109,1,1.156,14.158364, 1.061986,0,0.84
166.87227164679,-59.12643615118,2.056,0.0124,-10.032,0.013,4.749,0.012,0.00947,1,0.836,12.769644, 0.754987,0,0.84
166.85348010212,-59.12080496705,2.2369,0.0524,-0.065,0.052,1.652,0.048,0.00635,0,0.945,16.771486, 2.175745,0,0.54
166.85154023701,-59.10278753629,2.0996,0.0136,-10.164,0.013,4.61,0.013,0.0137,0,0.707,9.610666, 0.125642,0,0.84
166.81681311764,-59.0761162378,1.6517,0.0437,-11.059,0.043,4.144,0.041,0.00842,0,0.896,16.397501, 1.718777,0,0.84
166.9239393505,-59.0822980592,2.1084,0.0139,-10.849,0.013,5.208,0.013,0.0116,1,0.939,13.573385, 0.901743,0,0.84
166.92816622278,-59.08054851438,2.1642,0.0573,-10.663,0.054,4.762,0.05,0.00376,0,1.013,16.873442, 1.992140,0,0.84
166.90080516542,-59.08381579515,2.1189,0.0864,-10.523,0.082,5.059,0.078,0.00862,0,1.006,17.642536, 2.466249,0,0.84
166.89926257068,-59.09240926373,2.6093,0.1284,-16.774,0.131,-0.564,0.114,0.0137,0,1.062,17.838774,         ,0,0.84
166.84919583938,-59.07334156027,2.0622,0.0146,-10.666,0.014,5.575,0.014,0.0172,0,0.907,13.667048, 0.928961,0,0.84
166.82094439342,-59.05638950167,2.0893,0.013,-10.772,0.013,5.002,0.012,0.0155,2,1.095,13.123357, 0.824562,0,0.84
166.88154194128,-59.05801475273,1.7595,0.0252,-16.178,0.025,1.685,0.023,0.0112,0,1.008,15.281232, 1.329815,0,0.84
