ra,dec,Source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,Dist,prob
5.88849754757,84.27515862729, 573425520392643840,0.8494,0.0253,-0.289,0.03,4.795,0.034, 3.02e-02,  1,0.92,15.586647, 0.971899,NOT_AVAILABLE,0, 1154.9652,0.68
8.43937907138,84.19306944841, 573426272010109568,0.5389,0.0735,-1.361,0.087,7.733,0.086, 1.46e-02,  0,1.013,17.636562, 1.557487,NOT_AVAILABLE,0, 1376.9379,0.76
7.9707564011,84.21187361921, 573426585544555520,0.6666,0.0359,-0.633,0.041,6.443,0.044, 2.18e-02,  1,0.968,16.342120, 1.183207,NOT_AVAILABLE,0, 1274.7979,0.78
8.54863813561,84.24065943343, 573426826060873856,0.6835,0.3813,3.578,0.462,9.477,0.522, 8.47e-03,  1,1.057,20.083078, 2.027947,NOT_AVAILABLE,0,,0.72
7.48565743498,84.25347817653, 573427612039972480,0.7324,0.2023,2.138,0.259,6.038,0.228, 4.89e-03,  0,1.024,19.134531, 1.957878,NOT_AVAILABLE,0,,0.72
8.35376716831,84.34207147476, 573429261307853440,0.396,0.0804,-1.795,0.089,6.247,0.095, 1.47e-02,  0,0.975,17.819677, 1.133444,NOT_AVAILABLE,0, 1718.8278,0.8
7.77792405945,84.36871020711, 573430055876917504,1.4394,0.5363,3.709,0.602,7.022,0.787, 4.38e-02,  0,1.037,20.401333, 2.125574,NOT_AVAILABLE,0,,0.56
6.9637181061,84.32505511011, 573431151093107200,0.6016,0.0911,4.12,0.103,6.234,0.111, 3.65e-02,  0,0.998,17.972792, 1.498640,NOT_AVAILABLE,0, 1044.9836,0.58
6.50115566743,84.30933056034, 573431632129420928,0.4227,0.0261,1.591,0.03,6.146,0.036, 2.18e-02,  4,1.03,15.729277, 1.088083,NOT_AVAILABLE,0, 2016.4175,0.74
6.00350238185,84.34606578304, 573432014381794432,0.7925,0.4841,2.91,0.59,6.824,0.645, 2.64e-02,  0,0.94,20.309797, 2.258890,NOT_AVAILABLE,0,,0.66
7.29657922693,84.36578566181, 573432834720655872,0.9036,0.0855,-0.178,0.094,7.626,0.102, 2.50e-02,  0,0.909,17.942186, 1.787140,NOT_AVAILABLE,0, 1276.7771,0.72
7.15735777105,84.3764397992, 573432839015710336,0.1073,0.5192,-2.862,0.567,5.998,0.725, 3.23e-02,  0,1.014,20.337383, 2.116524,NOT_AVAILABLE,0,,0.52
4.85639437051,83.95402306261, 573437615020494592,0.465,0.0529,3.004,0.069,9.483,0.067, 1.63e-02,  0,1.022,17.158506, 0.924955,NOT_AVAILABLE,0, 1490.3969,0.72
4.88610335138,83.97079894591, 573437992977614848,1.008,0.0257,0.906,0.03,6.438,0.033, 1.66e-02,  1,1.152,15.525079, 1.054153,NOT_AVAILABLE,0,  968.9421,0.74
4.96324064384,83.97839551693, 573438057400017024,0.3203,0.1601,-0.638,0.189,5.52,0.206, 8.13e-03,  0,1.041,18.991209, 1.120819,NOT_AVAILABLE,0, 1959.9636,0.6
4.53873697567,84.01668991068, 573438955048277504,0.279,0.6884,4.597,0.989,8.725,1.166, 6.74e-02,  0,1.085,20.507664,         ,NOT_AVAILABLE,0,,0.68
4.43021187424,84.01235805487, 573439058128164352,1.1563,0.4592,2.067,0.558,8.425,0.673, 3.78e-02,  0,1.032,20.443280, 1.882124,NOT_AVAILABLE,0,,0.72
3.17959058275,84.00147422781, 573441050992306944,1.0257,0.4809,0.417,0.595,6.662,0.632, 3.53e-02,  0,1.04,20.397966, 1.597588,NOT_AVAILABLE,0,,0.62
2.88811430349,84.0189803206, 573441325872224000,1.0798,0.0479,-1.393,0.055,4.98,0.061, 3.19e-04,  0,1.022,17.002028, 1.667416,NOT_AVAILABLE,0,  770.7102,0.5
3.88486650757,84.05692953505, 573442249288187520,0.9571,0.1122,2.659,0.126,6.422,0.134, 1.32e-02,  0,1.065,18.352800, 1.960848,NOT_AVAILABLE,0,  725.1469,0.72
3.54933787254,84.05723992178, 573442391024110336,0.4967,0.1033,1.492,0.119,5.577,0.126, 8.56e-03,  0,0.881,18.332129, 1.546860,NOT_AVAILABLE,0, 1059.5151,0.56
3.38301069824,84.02665103095, 573442592885526144,0.6103,0.1795,2.449,0.194,7.731,0.213, 1.87e-02,  2,1.093,19.036726, 1.888540,NOT_AVAILABLE,0,,0.72
3.2461323583,84.14605141237, 573449400410719744,0.4977,0.026,-0.738,0.028,5.281,0.027, 1.23e-02,  0,0.965,15.686936, 0.803327,NOT_AVAILABLE,0, 2894.8213,0.8
2.862741373,84.15704660971, 573449537848782336,0.7281,0.6035,-1.254,0.7,6.217,0.706, 1.90e-02,  0,1.142,20.368988, 2.366613,NOT_AVAILABLE,0,,0.64
4.03042972412,84.16440102274, 573450358186599936,0.8767,0.289,0.329,0.348,5.649,0.346, 2.78e-02,  0,1.021,19.768587, 1.862881,NOT_AVAILABLE,0,,0.78
3.53218638211,84.23495608987, 573451560777547136,0.9926,0.2277,1.773,0.246,4.998,0.272, 1.49e-02,  0,0.986,19.436632, 2.023558,NOT_AVAILABLE,0,,0.52
3.24128919836,84.23974181055, 573451599433955456,1.4488,0.0227,4.271,0.023,7.222,0.024, 2.14e-02,  0,1.009,15.291345, 1.247596,NOT_AVAILABLE,0,  785.8661,0.72
2.23259824686,84.07559642029, 573453523579330432,0.1677,0.2442,1.706,0.271,9.746,0.316, 3.00e-02,  1,1.003,19.503191, 1.282581,NOT_AVAILABLE,0,,0.72
1.65448731669,84.11538642793, 573454550074594048,0.5814,0.1554,1.874,0.173,5.968,0.201, 1.19e-02,  0,1.029,18.835348, 1.356798,NOT_AVAILABLE,0, 1084.7772,0.72
2.19162999114,84.12028107478, 573455065470676480,0.1844,0.1701,-1.276,0.193,6.739,0.205, 9.62e-03,  0,1.057,18.874466, 1.168108,NOT_AVAILABLE,0, 1669.0233,0.8
1.54783953793,84.21139117691, 573456822114180480,0.2754,0.1249,1.654,0.138,5.321,0.176, 2.15e-02,  0,1.028,18.456394, 1.188715,NOT_AVAILABLE,0, 1493.6675,0.54
0.76483091189,84.19037072532, 573457955985543552,0.8459,0.0344,1.78,0.039,5.69,0.042, 1.19e-02,  0,0.906,16.264982, 1.066127,NOT_AVAILABLE,0, 1061.6484,0.7
1.12693595725,84.23500045895, 573459742691933056,0.933,0.0372,-1.637,0.04,5.589,0.047, 1.77e-02,  0,0.973,16.335264, 1.424450,NOT_AVAILABLE,0, 1219.1930,0.8
0.25124689263,84.30663284497, 573461181504383616,0.3136,0.1159,2.114,0.137,4.848,0.143, 1.88e-02,  0,1.016,18.438307, 1.115040,NOT_AVAILABLE,0, 1509.4400,0.52
2.60268134614,84.17683427508, 573461391959398784,0.7739,0.1211,2.125,0.129,7.813,0.131, 1.01e-02,  0,0.983,18.429157, 2.015490,NOT_AVAILABLE,0,  786.7726,0.72
2.47258155098,84.20591287519, 573461701197036800,0.3735,0.0311,3.571,0.033,8.54,0.035, 1.41e-02,  1,1.07,15.976414, 0.962136,NOT_AVAILABLE,0, 1786.9009,0.72
2.53951772409,84.25017614621, 573462044794411776,0.722,0.0288,4.457,0.03,10.916,0.033, 1.41e-02,  0,0.987,15.863134, 1.224814,NOT_AVAILABLE,0, 1182.5967,0.72
1.56296026071,84.27441563339, 573462899491256576,0.5799,0.2406,2.093,0.254,5.597,0.301, 6.36e-02,  0,1.087,19.094757, 1.709471,NOT_AVAILABLE,0,,0.56
1.88754127397,84.26318911473, 573463002570455552,0.0978,0.1927,0.505,0.195,5.051,0.24, 1.99e-02,  0,1.027,19.067455, 1.128441,NOT_AVAILABLE,0,,0.5
1.28575615325,84.34328246043, 573466404184660096,0.5245,0.0705,1.987,0.082,5.673,0.087, 1.46e-02,  0,1.015,17.545914, 1.214483,NOT_AVAILABLE,0, 1516.3342,0.66
1.09745144431,84.3540788687, 573466477200629888,0.9306,0.0995,4.238,0.123,7.408,0.123, 9.26e-03,  0,1.057,18.139942, 2.295982,NOT_AVAILABLE,0,  895.7574,0.72
0.4707416018,84.30303496136, 573466855155596928,0.6094,0.1065,1.998,0.126,6.649,0.123, 1.33e-02,  0,0.972,18.298407, 1.588669,NOT_AVAILABLE,0, 1006.3255,0.72
1.20530842517,84.41308676621, 573468538784924032,0.7264,0.197,0.803,0.242,6.398,0.227, 1.51e-02,  0,1.074,19.203054, 2.150497,NOT_AVAILABLE,0,,0.72
1.06387177218,84.42135233103, 573468740647273728,0.1318,0.2688,2.758,0.325,9.709,0.309, 2.55e-02,  0,1.026,19.755142, 1.302822,NOT_AVAILABLE,0,,0.72
4.72837111074,84.28609249333, 573471936102478464,0.7026,0.3069,-2.58,0.357,5.838,0.369, 1.77e-02,  0,1.068,19.766071, 2.376942,NOT_AVAILABLE,0,,0.64
5.58833641226,84.27683251916, 573472417138810240,0.7568,0.4196,-0.005,0.534,7.307,0.531, 2.68e-02,  0,1.042,20.132391, 1.731333,NOT_AVAILABLE,0,,0.74
5.14622952288,84.30251436711, 573472657657010176,0.4253,0.255,-1.102,0.301,5.622,0.304, 2.22e-02,  0,1.001,19.519802, 1.823565,NOT_AVAILABLE,0,,0.78
5.22436434178,84.31889447832, 573472795095984512,1.4245,0.0869,0.889,0.094,6.31,0.11, 3.15e-02,  0,1.142,17.677670, 2.084257,NOT_AVAILABLE,0,  863.9102,0.68
3.85220928189,84.30236061257, 573474891039994496,0.4371,0.123,0.806,0.153,8.974,0.145, 2.28e-02,  0,1.087,18.317670, 1.015554,NOT_AVAILABLE,0, 1899.3020,0.72
3.55521408647,84.33135159981, 573475754330010240,1.0984,0.3852,0.744,0.443,7.505,0.446, 1.78e-01, 17,5.231,17.594034, 1.126976,NOT_AVAILABLE,0,,0.7
3.33985752494,84.33936888075, 573475784393234432,0.0865,0.1654,0.064,0.189,5.439,0.198, 2.28e-02,  1,0.932,18.941399, 0.963001,NOT_AVAILABLE,0, 2891.9430,0.74
3.48461434855,84.35156369937, 573476132286235392,0.8796,0.7904,3.369,0.998,7.694,1.111, 7.50e-03,  0,0.979,20.616850, 1.299208,NOT_AVAILABLE,0,,0.7
3.6035280117,84.3538444447, 573476166646865664,0.3233,0.2363,1.803,0.284,4.946,0.291, 2.44e-02,  0,0.967,19.451706, 1.788187,NOT_AVAILABLE,0,,0.52
3.91133156657,84.41895734923, 573477506676650752,0.5192,0.1154,4.368,0.144,7.749,0.143, 3.14e-02,  0,1.034,18.401157, 1.298410,NOT_AVAILABLE,0, 1223.9415,0.72
3.4638422559,84.40369847324, 573477880337667328,1.1883,0.2281,-0.994,0.274,5.285,0.28, 1.62e-02,  0,0.965,19.332651, 2.166668,NOT_AVAILABLE,0,,0.64
5.47421199936,84.38925818047, 573479293383172864,1.1869,0.1129,-1.172,0.133,5.793,0.166, 1.92e-02,  0,1.057,18.310307, 2.198259,NOT_AVAILABLE,0,  619.4163,0.72
5.80031625833,84.42914669944, 573479602621436416,1.4691,0.0219,1.714,0.025,7.196,0.029, 2.43e-02,  0,0.985,15.308962, 1.205908,NOT_AVAILABLE,0,  619.0040,0.72
5.67657322547,84.43964115904, 573481148807126912,0.3883,0.4802,2.369,0.528,8.021,0.675, 7.00e-02, 37,3.266,18.713049, 2.643686,NOT_AVAILABLE,0,,0.72
5.52989261721,84.49507869212, 573481522470012288,0.3269,0.0812,2.87,0.1,11.542,0.114, 2.44e-02,  0,0.998,17.837767, 0.879917,NOT_AVAILABLE,0, 2106.7080,0.72
4.85575003903,84.56881461842, 573483141674072448,0.1909,0.4986,1.064,0.587,6.354,0.682, 4.54e-02,  0,1.043,20.244535, 1.689100,NOT_AVAILABLE,0,,0.7
4.57231902899,84.59516614035, 573483210393548800,0.5899,0.5227,1.458,0.662,5.568,0.671, 1.94e-02,  0,0.915,20.292242, 1.511108,NOT_AVAILABLE,0,,0.66
3.92718073384,84.46843679405, 573483549694553344,0.2363,0.169,-0.961,0.207,6.39,0.229, 4.51e-02,  0,1.031,18.950384, 1.754826,NOT_AVAILABLE,0,  766.3326,0.78
3.7065977925,84.48873115705, 573484408688025856,0.5196,0.0987,-2.492,0.123,7.247,0.117, 1.90e-02,  0,1.109,17.884995, 1.657885,NOT_AVAILABLE,0, 1340.9551,0.64
3.41790821441,84.53765804693, 573484997099594752,0.4265,0.0115,1.64,0.015,5.693,0.014, 1.60e-02,  0,1.091,13.282571, 1.236649,NOT_AVAILABLE,0,,0.74
3.34242749144,84.54205885132, 573485198962035584,0.6268,0.2519,-2.534,0.317,5.651,0.283, 1.01e-02,  0,0.929,19.394580, 2.236036,NOT_AVAILABLE,0,,0.64
3.27385876367,84.57352094224, 573485336401002112,0.8092,0.1232,2.28,0.151,10.552,0.14, 1.48e-02,  0,0.998,18.322178, 1.836864,NOT_AVAILABLE,0,  725.0839,0.7
4.14340270281,84.60446232173, 573486337128269824,0.0666,1.2073,2.426,1.686,8.962,1.496, 1.78e-02,  2,1.096,20.708418, 1.862413,NOT_AVAILABLE,0,,0.64
2.7857672749,84.36959475523, 573487814596011264,1.0118,0.2949,1.28,0.369,7.405,0.343, 1.90e-02,  0,0.976,19.687395, 2.079071,NOT_AVAILABLE,0,,0.72
2.79534676962,84.37045265924, 573487814598163456,1.1649,0.0153,1.538,0.019,7.122,0.017, 2.44e-02,  0,0.942,14.297416, 0.949225,NOT_AVAILABLE,0,  806.9365,0.72
1.70245697951,84.46139141963, 573489601302348544,0.2441,0.3672,4.699,0.426,7.94,0.414, 4.16e-02,  0,1.01,20.046608, 2.406139,NOT_AVAILABLE,0,,0.7
1.77546485149,84.49587927971, 573489773101024256,1.0043,0.3512,4.161,0.453,5.952,0.414, 2.34e-02,  0,1.018,20.149385, 2.073214,NOT_AVAILABLE,0,,0.54
2.99179717296,84.51448724538, 573490597737676416,0.3617,0.3035,0.478,0.397,5.481,0.352, 2.07e-02,  0,1.056,19.679632, 1.664370,NOT_AVAILABLE,0,,0.74
2.75282356106,84.52819689587, 573490666454222592,1.0754,0.4536,3.113,0.57,7.71,0.53, 1.95e-02,  0,1.003,20.186190, 1.891954,NOT_AVAILABLE,0,,0.68
1.22739515216,84.45943574198, 573492173988873344,0.7605,0.1438,-1.588,0.175,5.755,0.17, 4.16e-03,  0,1.009,18.807343, 1.985743,NOT_AVAILABLE,0,  631.6556,0.8
1.31476178008,84.51313930412, 573492758103212160,0.7706,0.3434,2.124,0.394,6.449,0.389, 2.51e-02,  0,0.983,19.921686, 1.412836,NOT_AVAILABLE,0,,0.72
0.20698860363,84.52936032339, 573493582736936704,0.7458,0.1177,3.86,0.16,6.347,0.129, 2.57e-02,  0,0.991,18.373363, 1.939028,NOT_AVAILABLE,0,  758.4233,0.66
0.02392706322,84.58316225497, 573494201212238336,0.2763,0.2135,-1.113,0.281,5.501,0.234, 2.39e-02,  0,0.948,19.210411, 2.002972,NOT_AVAILABLE,0,,0.74
1.12188300598,84.55765545394, 573494579169354112,0.9708,0.3763,-1.019,0.443,5.684,0.393, 3.53e-02,  0,0.969,20.051613, 2.102932,NOT_AVAILABLE,0,,0.66
0.78023566753,84.57935676459, 573494652186056960,0.9582,0.0287,-0.422,0.037,5.899,0.033, 1.37e-02,  1,0.98,15.859935, 1.290833,NOT_AVAILABLE,0,  843.4248,0.74
0.9924802882,84.62600392065, 573495232006736512,0.3971,0.0889,1.528,0.107,5.146,0.091, 2.70e-02,  0,1.007,18.010658, 1.289423,NOT_AVAILABLE,0, 1113.9042,0.56
0.63796615623,84.59144539188, 573495408099548416,0.5876,0.4725,-0.707,0.618,5.772,0.501, 3.39e-02,  0,1.042,20.317820, 1.553738,NOT_AVAILABLE,0,,0.72
0.74741788421,84.63130387624, 573496056638123008,0.4495,0.0293,0.039,0.035,4.484,0.033, 1.94e-02,  0,1.027,15.992186, 1.100663,NOT_AVAILABLE,0, 1886.2096,0.54
0.69229597398,84.6428508866, 573496060934504960,0.8464,0.6407,-1.107,0.892,5.366,0.72, 1.61e-02,  0,1.107,20.558352, 2.066853,NOT_AVAILABLE,0,,0.62
2.64532874612,84.56599701127, 573496881273090048,0.4079,0.0411,-0.099,0.054,4.213,0.048, 2.49e-02,  0,1.041,16.451720, 0.973890,VARIABLE     ,0, 1666.8423,0.52
2.86183027803,84.67048435377, 573499286453542144,0.525,0.1557,0.74,0.188,5.318,0.168, 3.26e-02,  0,1.061,18.630150, 1.926727,NOT_AVAILABLE,0,  886.5756,0.74
2.42012679365,84.69338702966, 573499561331458944,1.0048,0.2333,-1.928,0.302,5.02,0.264, 2.90e-02,  0,0.966,19.489962, 1.961084,NOT_AVAILABLE,0,,0.56
1.01843458406,84.65856352552, 573501180536339968,0.4241,0.0442,3.421,0.055,6.841,0.047, 2.52e-02,  0,1.072,16.799753, 1.132387,NOT_AVAILABLE,0, 1306.8162,0.72
1.31993107925,84.70983229391, 573501661572831360,0.4463,0.0495,-0.357,0.064,4.524,0.055, 1.76e-02,  0,0.961,17.064028, 1.166683,NOT_AVAILABLE,0, 1214.5895,0.6
0.58265101169,84.73603021993, 573502726725351296,0.8393,0.4445,0.084,0.708,5.364,0.453, 9.36e-03,  0,0.943,20.237206, 2.153646,NOT_AVAILABLE,0,,0.7
0.19735603937,84.75170233637, 573502829801513728,0.8493,0.4411,0.095,0.625,7.259,0.538, 3.32e-02,  4,0.984,20.143362, 2.350565,NOT_AVAILABLE,0,,0.74
0.02909186402,84.78620813645, 573503035962200320,0.6582,0.0577,-2.741,0.073,5.189,0.065, 1.84e-02,  0,1.013,17.246449, 1.328722,NOT_AVAILABLE,0, 1401.7039,0.78
0.82141555339,84.7602551703, 573503448276806912,0.7294,0.0385,-0.375,0.046,4.169,0.041, 2.23e-02,  0,1.246,16.023500, 1.229485,NOT_AVAILABLE,0, 1181.4286,0.56
1.26854764305,84.77205963693, 573503688797232128,0.4216,0.0661,0.856,0.087,4.652,0.077, 9.60e-03,  0,1.046,17.549970, 1.104927,NOT_AVAILABLE,0, 1311.2213,0.56
1.29652530593,84.78453341322, 573503821939040000,0.306,0.1356,4.011,0.185,10.199,0.154, 2.00e-02,  0,1.06,18.739124, 1.177225,NOT_AVAILABLE,0, 1694.5344,0.72
1.08127948729,84.8183081271, 573504062457213312,0.7825,0.2064,2.591,0.287,7.117,0.24, 1.20e-01,  0,1.026,19.326904, 2.156429,NOT_AVAILABLE,0,,0.72
0.11701975658,84.81043324901, 573504650868125952,1.0423,0.4029,0.576,0.555,7.049,0.453, 4.22e-02,  0,1.044,20.220182, 2.292040,NOT_AVAILABLE,0,,0.72
0.41338433813,84.83295892257, 573504822668593792,0.4876,0.0622,4.363,0.076,7.247,0.066, 1.87e-02,  0,1.006,17.353167, 1.321217,NOT_AVAILABLE,0, 1286.7246,0.72
0.49155281775,84.83907586882, 573504925746653312,0.9601,0.7148,-1.795,1.038,6.146,0.722, 4.63e-02,  0,0.979,20.617628, 1.871641,NOT_AVAILABLE,0,,0.7
10.56976617874,84.21649648609, 573506403218004992,0.3674,0.0392,0.901,0.049,5.746,0.05, 1.01e-02,  0,1.011,16.590183, 1.000391,NOT_AVAILABLE,0, 1342.7842,0.8
10.38105772691,84.23260817502, 573506467639557376,0.2292,0.1573,3.204,0.197,9.632,0.199, 1.79e-02,  0,0.998,18.922794, 1.394556,NOT_AVAILABLE,0, 1078.7821,0.72
10.45506660107,84.27627598958, 573507017395423872,0.4542,0.3279,3.615,0.348,6.641,0.459, 2.41e-02,  0,0.976,19.983710, 1.631605,NOT_AVAILABLE,0,,0.68
11.44333802881,84.2707786493, 573507605807577600,0.672,0.6972,3.057,0.645,7.549,1.046, 5.13e-02,  0,1.0,20.665049, 1.816154,NOT_AVAILABLE,0,,0.7
10.86569603351,84.28987044031, 573507811967273216,1.4587,0.0607,-0.247,0.063,9.308,0.072, 4.32e-03,  0,1.003,17.225971, 1.979870,NOT_AVAILABLE,0,  751.4771,0.64
10.95490188947,84.35826852203, 573508494864210944,1.2916,0.2573,1.024,0.267,7.415,0.295, 1.07e-02,  0,1.038,19.544071, 2.643509,NOT_AVAILABLE,0,,0.72
10.28583160211,84.32430707681, 573508907181049600,0.1418,0.4364,2.667,0.48,6.892,0.696, 7.11e-03,  0,1.036,20.229681, 1.635366,NOT_AVAILABLE,0,,0.64
9.93195681203,84.27625039001, 573509804832180992,0.5795,0.0223,-1.58,0.026,5.33,0.032, 7.84e-03,  2,0.954,15.318488, 0.859142,NOT_AVAILABLE,0, 1566.3363,0.8
9.50375245341,84.36034871611, 573510698185285120,0.7686,0.03,-1.226,0.03,7.217,0.037, 8.51e-03,  0,1.1,15.672099, 0.976285,NOT_AVAILABLE,0, 1178.7840,0.74
9.02742509886,84.33907746654, 573511179221480576,0.7347,0.0693,-1.595,0.077,5.541,0.085, 9.82e-03,  0,0.957,17.508116, 1.554215,NOT_AVAILABLE,0, 1174.2009,0.8
9.87998485707,84.39318470391, 573512313092985600,0.4805,0.0964,1.38,0.104,7.26,0.114, 2.10e-02,  0,2.431,16.341618, 1.192200,NOT_AVAILABLE,0, 1205.3636,0.72
9.70363951047,84.41478887576, 573512377514669696,0.1551,0.2908,-2.745,0.327,6.13,0.369, 6.73e-03,  0,0.973,19.636587, 1.430275,NOT_AVAILABLE,0,,0.72
9.73306112905,84.43313267682, 573512789832074368,0.1036,0.2936,2.574,0.31,5.424,0.323, 8.55e-03,  0,1.02,19.689200, 1.786497,NOT_AVAILABLE,0,,0.54
9.23436656267,84.4466103163, 573513408306756992,0.837,0.0112,2.838,0.012,8.934,0.014, 7.78e-03,  0,1.04,12.270640, 1.311626,NOT_AVAILABLE,0,,0.72
9.63064581578,84.45383980957, 573513648825535104,0.7255,0.2466,2.893,0.266,11.109,0.271, 2.34e-02,  0,1.012,19.420574, 2.076366,NOT_AVAILABLE,0,,0.7
11.5578551316,84.41290367793, 573514713976894336,0.5387,0.1747,2.418,0.189,6.653,0.227, 2.46e-02,  0,1.048,19.092410, 1.828407,NOT_AVAILABLE,0,,0.72
11.54173645597,84.45671359979, 573516367542110976,0.8758,0.03,-2.002,0.031,7.354,0.035, 1.19e-02,  1,1.052,15.808023, 1.101877,NOT_AVAILABLE,0, 1040.8585,0.56
11.75064627487,84.52587198138, 573517050439194112,0.8566,0.0388,1.057,0.041,5.166,0.045, 1.72e-02,  0,0.946,16.389986, 1.153422,NOT_AVAILABLE,0, 1206.0090,0.74
11.07697401054,84.56276481509, 573518119888750336,0.0267,0.2445,-2.333,0.253,7.346,0.288, 7.12e-02,  0,2.767,17.794363, 1.884550,VARIABLE     ,0,  578.9734,0.74
11.04153421355,84.5758573964, 573518149950853376,1.2637,0.2423,-0.519,0.259,6.082,0.283, 1.03e-02,  1,0.937,19.428852, 2.529415,NOT_AVAILABLE,0,,0.64
10.76762137351,84.60043679182, 573518424828778752,0.7969,0.3492,0.419,0.387,9.636,0.394, 1.22e-02,  0,1.145,19.822353, 1.874903,NOT_AVAILABLE,0,,0.7
10.19632485679,84.48935266835, 573519081960043264,0.3863,0.84,2.27,1.003,8.222,1.318, 2.31e-02,  0,1.002,20.587088, 1.688477,NOT_AVAILABLE,0,,0.7
10.07722066107,84.51198363934, 573519318181889920,1.3518,0.3416,4.795,0.38,7.543,0.417, 2.34e-02,  0,0.994,19.929878, 2.170107,NOT_AVAILABLE,0,,0.72
9.12899876512,84.50720098116, 573519902297427456,0.5396,0.1602,1.631,0.171,5.126,0.192, 9.25e-03,  0,0.967,18.736353, 1.805742,NOT_AVAILABLE,0, 1482.0559,0.58
9.72597064276,84.54851070318, 573520245894853248,0.3954,0.1172,-0.89,0.142,5.635,0.137, 1.12e-02,  0,1.037,18.397017, 1.211779,NOT_AVAILABLE,0, 1598.5212,0.8
9.70693798359,84.54820424222, 573520250192526720,0.3445,0.0558,-0.875,0.062,5.741,0.064, 1.55e-02,  0,1.035,17.109810, 0.923155,NOT_AVAILABLE,0, 1466.8442,0.8
10.34135979117,84.5698703347, 573520903027553792,1.0768,0.0374,3.605,0.039,8.433,0.049, 8.67e-03,  0,1.031,16.172695, 1.276662,NOT_AVAILABLE,0,  821.4224,0.72
9.97493199305,84.56847669866, 573521036168855552,0.2694,0.0676,-2.242,0.071,5.518,0.08, 1.02e-02,  0,0.973,17.495132, 0.892105,NOT_AVAILABLE,0, 1854.3188,0.8
10.34403410401,84.59389027667, 573521315342978816,0.2622,0.4449,-0.292,0.559,6.124,0.583, 9.17e-03,  0,0.978,20.157791, 1.519119,NOT_AVAILABLE,0,,0.64
9.56671170656,84.59967181759, 573521860802598272,0.7686,0.1878,-1.042,0.197,4.842,0.199, 5.93e-03,  0,1.091,18.824900, 1.616489,NOT_AVAILABLE,0,  711.4501,0.78
8.46663911118,84.4125935084, 573523480006481152,0.2124,0.6613,-2.003,0.719,7.465,0.955, 2.58e-02,  0,1.098,20.591618, 1.594440,NOT_AVAILABLE,0,,0.66
7.53255924103,84.43152343821, 573524334703616000,0.8197,0.127,4.287,0.132,7.191,0.141, 6.66e-02,  0,1.521,17.689089, 0.925976,NOT_AVAILABLE,0, 1671.0862,0.72
8.38699140379,84.47548895426, 573525365495797376,0.5934,0.3074,-0.293,0.323,5.038,0.347, 1.13e-02,  0,1.054,19.608366, 1.641768,NOT_AVAILABLE,0,,0.68
8.82824336154,84.52209552627, 573525782110405248,1.0871,0.2645,1.403,0.267,6.238,0.281, 1.63e-02,  0,0.979,19.354223, 2.365456,NOT_AVAILABLE,0,,0.68
6.90287785224,84.46999123102, 573527564519040512,0.412,0.082,-1.327,0.091,5.417,0.094, 2.76e-02,  0,0.971,17.742935, 1.198366,NOT_AVAILABLE,0, 1312.4039,0.8
6.81723976676,84.46611491106, 573527603176633728,0.4911,0.1712,0.303,0.189,4.702,0.241, 9.72e-03,  0,1.043,18.880058, 1.934610,NOT_AVAILABLE,0,  653.4890,0.58
7.40942458338,84.48770868341, 573527843694577280,0.4635,0.0889,-0.901,0.095,4.483,0.098, 2.95e-02,  0,0.994,17.833473, 1.146671,NOT_AVAILABLE,0, 1425.4160,0.5
6.22976052965,84.5870797627, 573529419944827392,0.5742,0.0136,-3.028,0.016,5.492,0.019, 2.51e-02,  0,1.267,11.737602, 1.280787,NOT_AVAILABLE,2, 1501.5256,0.58
7.46110926318,84.58210602751, 573530042717822848,0.2974,0.1697,3.225,0.19,7.114,0.178, 3.73e-02,  0,0.982,18.791243, 1.198217,NOT_AVAILABLE,0, 1747.1533,0.72
7.16383243308,84.61470785633, 573530416377439360,0.3235,0.1636,2.965,0.189,5.574,0.184, 3.67e-02,  0,1.029,18.772627, 0.825695,NOT_AVAILABLE,0, 3409.9067,0.52
6.52176721777,84.61199700917, 573530764272321664,0.7402,0.1151,-1.265,0.134,6.806,0.149, 3.44e-02,  0,1.352,17.736797, 1.524738,NOT_AVAILABLE,0,  859.3970,0.72
6.87508829797,84.6345058536, 573531241011175552,0.3247,0.1366,-2.297,0.165,7.212,0.175, 2.86e-02,  0,0.97,18.514696, 0.961372,NOT_AVAILABLE,0, 2296.7856,0.78
8.63424785325,84.63988582485, 573532649760471680,1.1571,0.1341,2.007,0.153,5.339,0.158, 9.56e-03,  0,1.001,18.311659, 2.048790,NOT_AVAILABLE,0,  566.6573,0.64
8.20272842116,84.57479371447, 573532752839624832,0.9551,0.3603,2.269,0.375,11.541,0.398, 2.63e-02,  0,1.039,19.909111, 2.071592,NOT_AVAILABLE,0,,0.7
8.19464448226,84.60847509059, 573532993357821696,0.4441,0.1811,-0.759,0.201,10.505,0.197, 6.07e-03,  0,0.999,18.863544, 0.877420,NOT_AVAILABLE,0, 3032.5380,0.72
8.22374119778,84.70789406419, 573535192381181184,0.4278,0.3984,-1.291,0.438,4.773,0.462, 1.45e-02,  0,1.048,19.949308, 1.358023,NOT_AVAILABLE,0,,0.56
