ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,RAJ2000,DEJ2000,prob
134.23447030319,11.23634728397,2.6208,0.408,-19.04,0.401,-9.625,0.283, 3.88e-02,  0,1.022,19.446905, 2.593576,NOT_AVAILABLE,0,134.23455658031, 11.23639006092,0.64
133.68049250989,10.88389249402,1.3034,0.0204,-23.828,0.024,-3.599,0.013, 1.08e-02,  0,1.013,13.964422, 0.916694,NOT_AVAILABLE,0,133.68060035180, 10.88390849108,0.92
133.67923466964,10.88815761196,1.2123,1.9707,-25.553,2.125,-2.571,1.104, 1.39e-02,  0,1.155,20.835066, 1.643791,NOT_AVAILABLE,0,133.67935032047, 10.88816903639,0.52
133.53047302252,10.96316364685,1.8837,0.7073,-17.223,0.71,-9.871,0.531, 2.12e-02,  0,1.015,20.326605, 2.052492,NOT_AVAILABLE,0,133.53055099170, 10.96320751608,0.7
133.52949162934,10.9741307668,1.1054,0.0156,-18.268,0.016,3.252,0.011, 4.23e-02,  0,1.007,13.224851, 0.997865,NOT_AVAILABLE,0,133.52957433281, 10.97411631318,0.56
133.42734873568,10.96110367377,1.9996,0.3571,-19.745,0.351,7.31,0.223, 5.56e-02,  0,1.02,19.195713, 2.700476,NOT_AVAILABLE,0,133.42743812421, 10.96107118612,0.92
133.52292459988,10.97391048705,2.0237,0.0942,-16.849,0.096,-5.067,0.062, 4.29e-02,  1,0.964,17.355564, 2.269381,NOT_AVAILABLE,0,133.52300088086, 10.97393300665,0.92
133.62910871255,11.00825917483,1.5382,0.2929,-24.836,0.298,-1.787,0.193, 1.98e-02,  0,1.0,19.174892, 2.512821,NOT_AVAILABLE,0,133.62922116264, 11.00826711529,0.88
133.54132354631,11.02482503825,1.476,0.5688,-32.133,0.561,9.281,0.391, 2.09e-02,  0,1.034,20.046137, 1.998554,NOT_AVAILABLE,0,133.54146904486, 11.02478378763,0.88
133.60733805831,11.09141821474,1.8283,0.5279,-20.219,0.514,-1.567,0.322, 5.34e-02,  0,1.061,19.963152, 0.108185,NOT_AVAILABLE,0,133.60742962898, 11.09142517795,0.92
133.79171229594,11.03359568984,6.6851,0.1373,-6.916,0.151,39.701,0.104, 1.14e-02,  1,1.029,18.132195, 3.023304,NOT_AVAILABLE,0,133.79174361111, 11.03341924301,0.72
133.86350116886,11.06704275948,1.4974,0.1263,-19.483,0.138,-4.304,0.097, 1.73e-02,  0,1.011,18.018068, 2.269499,NOT_AVAILABLE,0,133.86358940230, 11.06706188914,0.5
133.67669836868,11.18079545551,4.5409,0.0969,-12.191,0.096,8.717,0.063, 2.36e-02,  0,1.007,17.373200, 2.780451,NOT_AVAILABLE,0,133.67675360088, 11.18075671246,0.72
133.70997753454,11.17766008866,2.1031,0.3342,-18.569,0.378,-9.049,0.265, 3.11e-02,  0,0.988,19.577526, 2.499065,NOT_AVAILABLE,0,133.71006166129, 11.17770030755,0.86
133.76849497662,11.19791031625,2.0416,0.138,-25.071,0.149,-8.597,0.1, 2.04e-02,  0,1.0,18.114971, 2.203352,NOT_AVAILABLE,0,133.76860856494, 11.19794852521,0.74
133.7971434963,11.21239093194,3.5518,0.0165,-27.409,0.018,9.844,0.012, 1.99e-02,  0,1.02,13.470633, 1.165614,VARIABLE     ,0,133.79726768298, 11.21234718066,0.84
133.4477514893,11.01024080889,1.8244,0.2176,-16.332,0.207,-14.285,0.137, 4.98e-02,  0,1.072,18.508781, 2.474489,NOT_AVAILABLE,0,133.44782543507, 11.01030429775,0.8
133.37946294878,11.02459932443,2.5895,0.045,-9.806,0.046,-8.662,0.03, 1.83e-02,  0,0.985,15.982607, 1.907618,NOT_AVAILABLE,0,133.37950734851, 11.02463782347,0.64
133.35191733594,11.04678396975,1.727,0.4173,-20.396,0.428,-0.677,0.314, 1.52e-02,  0,1.047,19.713957, 2.158215,NOT_AVAILABLE,0,133.35200969837, 11.04678697878,0.92
133.38614255789,11.05910169296,1.0951,0.0433,-15.152,0.043,1.813,0.031, 2.25e-02,  0,1.042,16.032090, 1.120395,NOT_AVAILABLE,0,133.38621117422, 11.05909363595,0.5
133.41196140652,11.04916823997,1.8498,0.4132,-13.986,0.411,9.573,0.282, 1.44e-02,  0,1.027,19.607552, 2.181158,NOT_AVAILABLE,0,133.41202474032, 11.04912569125,0.76
133.5508384387,11.14468832544,0.8831,0.7564,-16.959,0.78,-9.48,0.447, 2.64e-02,  0,1.032,20.366043, 2.100294,NOT_AVAILABLE,0,133.55091526026, 11.14473046028,0.54
133.4697887193,11.08221434138,2.1833,0.2576,-12.863,0.257,-2.929,0.185, 2.82e-02,  0,1.015,19.031252, 2.391092,NOT_AVAILABLE,0,133.46984697534, 11.08222736027,0.78
133.36801516302,11.11309768376,2.4668,0.1061,-15.059,0.109,4.07,0.071, 1.83e-02,  0,0.975,17.634920, 2.528675,NOT_AVAILABLE,0,133.36808337081, 11.11307959315,0.92
133.30149324775,11.11276722172,1.5188,0.8642,-20.224,0.908,0.176,0.624, 3.14e-02,  0,1.037,20.439960, 1.816809,NOT_AVAILABLE,0,133.30158485001, 11.11276644003,0.9
133.28247433553,11.12822626367,3.1904,0.0168,-7.836,0.017,-3.294,0.013, 2.21e-02,  0,0.969,13.825941, 1.177893,NOT_AVAILABLE,0,133.28250982961, 11.12824090294,0.72
133.33737501952,11.15268810489,0.5869,0.8366,-25.111,0.804,-2.799,0.513, 4.09e-02,  0,0.986,20.343943, 2.236849,NOT_AVAILABLE,0,133.33748877382, 11.15270054632,0.84
133.35258473621,11.15641679584,2.0066,0.6113,-12.439,0.613,1.332,0.428, 1.68e-02,  0,1.027,20.092981, 2.062534,NOT_AVAILABLE,0,133.35264108487, 11.15641087400,0.78
133.30183264328,11.15613816532,2.841,0.6529,-9.809,0.661,-8.54,0.477, 3.72e-02,  0,1.012,20.261002, 2.194304,NOT_AVAILABLE,0,133.30187707934, 11.15617612304,0.68
133.41215300486,11.18051908396,1.1635,0.3217,-14.218,0.313,0.599,0.205, 2.40e-02,  0,1.019,19.308496, 2.534496,NOT_AVAILABLE,0,133.41221741709, 11.18051642359,0.66
133.4459990311,11.19358859448,2.206,0.156,-20.511,0.165,15.719,0.106, 2.17e-02,  0,1.027,18.283453, 2.380211,NOT_AVAILABLE,0,133.44609195681, 11.19351873383,0.92
133.46371536468,11.20049420605,2.3552,0.7631,-17.667,0.821,2.203,0.566, 2.33e-02,  0,1.054,20.391191, 1.856705,NOT_AVAILABLE,0,133.46379540881, 11.20048441491,0.92
133.37553427184,11.15159129357,4.8227,0.0228,-8.697,0.022,25.128,0.016, 2.80e-02,  5,0.939, 8.522579, 0.663931,NOT_AVAILABLE,0,133.37557366963, 11.15147961168,0.72
133.3758320121,11.15187172365,4.8856,0.0757,-6.748,0.096,22.525,0.099, 2.80e-02, 36,3.069,11.766108, 0.818310,NOT_AVAILABLE,0,133.37586257918, 11.15177161044,0.72
133.36419551334,11.18464224336,1.8506,0.0138,-17.292,0.014,-6.507,0.01, 2.45e-02,  0,0.961,10.622677, 1.055374,NOT_AVAILABLE,0,133.36427385374, 11.18467116341,0.92
133.73580947972,11.2413403361,1.6721,0.076,-15.447,0.082,15.055,0.058, 3.45e-02,  0,1.037,17.222740, 1.907522,NOT_AVAILABLE,0,133.73587947584, 11.24127342278,0.78
133.51647448806,11.2255052195,2.2154,0.2083,-18.547,0.218,-22.185,0.147, 1.95e-02,  0,0.99,18.604311, 2.701099,NOT_AVAILABLE,0,133.51655852789, 11.22560381751,0.52
133.46012029613,11.22765174513,1.4187,0.0192,-12.308,0.02,9.105,0.014, 2.78e-02,  0,0.988,14.201220, 0.826220,NOT_AVAILABLE,0,133.46017606688, 11.22761127902,0.54
133.45978335973,11.22782962421,2.6405,0.3051,-10.842,0.6,9.446,0.341, 3.06e-02,  0,1.046,18.635400,         ,NOT_AVAILABLE,0,133.45983248742, 11.22778764196,0.88
133.47601440992,11.24134609288,2.8476,0.0141,-12.087,0.015,-20.177,0.011, 2.86e-02,  0,1.028,13.281791, 0.972908,NOT_AVAILABLE,0,133.47606917875, 11.24143577042,0.78
133.48698755246,11.31404440061,1.8384,0.1049,-11.82,0.107,-5.269,0.065, 2.86e-02,  0,1.005,17.493525, 1.946100,NOT_AVAILABLE,0,133.48704112578, 11.31406781997,0.88
133.48468979162,11.30914932468,1.2113,0.0245,-15.173,0.026,-5.433,0.017, 3.63e-02,  0,1.67,13.452075, 0.805263,NOT_AVAILABLE,0,133.48475856405, 11.30917347305,0.92
133.63950183612,11.34618902031,1.2452,0.4522,-13.884,0.502,12.796,0.311, 3.89e-02,  0,1.02,19.935051, 1.972076,NOT_AVAILABLE,0,133.63956477488, 11.34613214928,0.5
133.5318955841,11.35102881815,2.1179,0.0176,-17.333,0.018,12.506,0.013, 3.96e-02,  0,1.068,12.839014, 0.777120,NOT_AVAILABLE,0,133.53197415790, 11.35097323710,0.94
133.60671356611,11.40181083752,1.3655,0.1294,-12.251,0.137,8.465,0.092, 2.51e-02,  0,0.99,18.093246, 1.922441,NOT_AVAILABLE,0,133.60676911187, 11.40177321640,0.5
133.93815921623,11.12718187646,2.5479,0.1454,-17.042,0.168,-7.144,0.124, 2.84e-02,  0,1.028,18.067373, 2.746460,NOT_AVAILABLE,0,133.93823640946, 11.12721362841,0.84
133.97029944522,11.13852114725,3.1104,0.0442,-15.053,0.049,0.769,0.034, 1.29e-02,  0,1.271,15.668620, 2.020518,NOT_AVAILABLE,0,133.97036763045, 11.13851772772,0.9
133.9628129509,11.20113910326,2.8986,0.845,-14.127,0.948,-10.142,0.752, 5.36e-02,  0,1.045,20.475807, 1.640200,NOT_AVAILABLE,0,133.96287695724, 11.20118417973,0.5
134.05676819163,11.28796276382,-0.0867,0.6207,-32.833,0.651,-6.001,0.484, 6.50e-02,  0,1.134,19.904913, 2.387554,NOT_AVAILABLE,0,134.05691699534, 11.28798943420,0.66
133.80978723365,11.24850528277,3.5596,0.0203,-16.345,0.022,-5.223,0.015, 2.07e-02,  0,1.246,13.690145, 1.319847,NOT_AVAILABLE,0,133.80986129987, 11.24852849583,0.82
133.81038356793,11.24812325671,3.8059,0.0332,-14.98,0.037,-6.35,0.026, 1.97e-02,  1,1.739,14.334894, 1.584999,NOT_AVAILABLE,0,133.81045145024, 11.24815148051,0.68
133.8942179155,11.31377034547,2.3802,0.0815,-20.788,0.09,0.277,0.069, 1.73e-02,  0,0.99,17.330397, 2.201752,NOT_AVAILABLE,0,133.89431213802, 11.31376911340,0.94
134.1034603104,11.27947361803,1.7497,0.0961,-23.56,0.098,8.496,0.069, 1.06e-02,  0,0.977,17.194628, 2.130403,NOT_AVAILABLE,0,134.10356708570, 11.27943585717,0.94
134.087446605,11.33658943562,1.0799,0.0172,-23.169,0.019,-5.763,0.014, 2.31e-03,  0,0.97,12.529033, 1.093932,NOT_AVAILABLE,0,134.08755162931, 11.33661504943,0.64
134.20790811859,11.34741569701,1.7312,0.152,-20.617,0.148,-2.963,0.107, 1.41e-02,  1,0.988,17.981272, 2.228882,NOT_AVAILABLE,0,134.20800157545, 11.34742886499,0.5
134.21116863776,11.42154896959,2.3244,0.0227,-18.263,0.023,-13.863,0.016, 2.94e-02,  0,1.026,14.099949, 1.031219,NOT_AVAILABLE,0,134.21125144547, 11.42161058113,0.6
134.20928309009,11.4529449432,1.5598,0.3149,-21.167,0.306,-5.971,0.208, 5.02e-02,  0,0.959,19.045261, 2.408444,NOT_AVAILABLE,0,134.20937907657, 11.45297147940,0.62
134.04267973232,11.41354516319,0.9168,0.064,-24.713,0.067,-4.338,0.049, 1.72e-02,  1,1.036,16.655958, 1.259166,NOT_AVAILABLE,0,134.04279178558, 11.41356444326,0.92
134.07194150247,11.44209100208,3.1132,1.3334,-16.818,1.402,-1.282,0.922, 4.93e-02,  0,1.173,20.599379, 2.200096,NOT_AVAILABLE,0,134.07201776390, 11.44209669919,0.78
134.05696715665,11.45159821324,8.7251,0.4326,7.577,0.434,45.299,0.337, 1.14e-02,  0,1.027,19.615246, 3.217091,NOT_AVAILABLE,0,134.05693279768, 11.45139688555,0.68
134.02654688378,11.44921526535,4.222,0.116,-40.94,0.117,40.025,0.085, 1.62e-02,  0,0.978,17.691473, 2.799366,NOT_AVAILABLE,0,134.02673253372, 11.44903737591,0.82
134.18053622084,11.49579983292,3.8241,0.0694,-28.11,0.069,11.135,0.051, 1.23e-02,  1,0.984,16.806293, 2.309214,NOT_AVAILABLE,0,134.18066371041, 11.49575034578,0.74
134.09404040009,11.52773091173,4.717,1.3441,-10.352,1.332,-1.165,0.944, 2.51e-01,  1,1.785,20.137182, 2.660673,NOT_AVAILABLE,0,134.09408735601, 11.52773609017,0.52
133.89098976961,11.42465510759,2.6358,1.1188,-11.466,1.247,-2.115,0.864, 1.57e-02,  0,1.035,20.459383, 1.904043,NOT_AVAILABLE,0,133.89104175959, 11.42466450602,0.58
133.90492609402,11.44727785379,1.3117,0.1268,-18.229,0.134,-5.601,0.107, 1.11e-02,  0,1.049,17.760658, 2.270855,NOT_AVAILABLE,0,133.90500875504, 11.44730274812,0.7
133.68341513164,11.37747389432,1.8889,0.1858,-19.544,0.201,3.377,0.137, 2.18e-02,  0,1.024,18.633408, 2.504272,NOT_AVAILABLE,0,133.68350373436, 11.37745888599,0.94
133.64526100253,11.37203402468,1.9089,0.3623,-12.369,0.426,-12.95,0.265, 2.83e-02,  0,1.037,19.662306, 2.467972,NOT_AVAILABLE,0,133.64531707565, 11.37209157886,0.56
133.72488670562,11.41947701474,1.2222,0.1241,-24.874,0.146,1.142,0.101, 2.14e-02,  0,1.001,18.034630, 2.043192,NOT_AVAILABLE,0,133.72499948904, 11.41947194136,0.92
133.66087911298,11.4035532119,2.4362,0.2331,-24.446,0.239,6.331,0.163, 1.85e-02,  0,1.067,18.867222, 2.762011,NOT_AVAILABLE,0,133.66098994928, 11.40352507330,0.92
133.69808721454,11.45369828953,1.372,1.0182,-12.483,1.12,1.359,0.786, 4.87e-02,  0,1.08,20.559620, 1.808832,NOT_AVAILABLE,0,133.69814382208, 11.45369225145,0.5
133.65819815789,11.46849954487,1.2808,0.0752,-15.233,0.083,7.705,0.055, 2.66e-02,  0,0.934,16.916945, 1.416311,NOT_AVAILABLE,0,133.65826724048, 11.46846530251,0.86
133.70881863946,11.49168730113,1.8571,0.5819,-21.82,0.691,-15.042,0.503, 1.76e-02,  0,1.061,20.012278, 2.138107,NOT_AVAILABLE,0,133.70891760130, 11.49175415226,0.7
133.7182998798,11.50334495354,0.9464,0.372,-15.481,0.412,-7.148,0.278, 2.62e-02,  0,0.954,19.525639, 2.630068,NOT_AVAILABLE,0,133.71837009496, 11.50337672386,0.56
133.95520199845,11.51576999266,0.548,0.0969,-22.302,0.104,-2.946,0.072, 1.90e-02,  0,1.253,17.019896, 1.177886,NOT_AVAILABLE,0,133.95530315465, 11.51578308743,0.7
133.95587018351,11.5116100423,2.3659,0.3893,-29.1,0.386,6.538,0.275, 1.86e-02,  0,0.947,19.484356, 2.285927,NOT_AVAILABLE,0,133.95600217315, 11.51158098265,0.8
133.98219440513,11.5611139718,2.2814,0.1298,-20.691,0.134,-7.054,0.106, 1.17e-02,  0,0.996,17.835476, 2.504961,VARIABLE     ,0,133.98228827094, 11.56114532317,0.86
134.04460350724,11.58937205288,1.01,0.12,-28.463,0.117,-12.268,0.078, 1.05e-02,  1,1.055,17.623537, 1.795359,NOT_AVAILABLE,0,134.04473264428, 11.58942657942,0.62
133.87589121575,11.52040451324,1.3631,0.0381,-15.35,0.04,4.116,0.032, 2.41e-02,  7,1.271,15.262528, 1.132099,NOT_AVAILABLE,0,133.87596083977, 11.52038622130,0.58
133.874938709,11.52084545459,1.3974,0.0196,-15.238,0.021,4.183,0.016, 3.95e-02,  0,1.099,12.796982, 0.826439,NOT_AVAILABLE,0,133.87500782492, 11.52082686292,0.6
133.88356129514,11.61285375694,3.4029,0.0267,-30.324,0.027,23.946,0.018, 1.76e-02,  0,1.016,14.373180, 1.500001,NOT_AVAILABLE,0,133.88369888373, 11.61274733185,0.88
133.98137557332,11.62596736727,3.6191,0.0821,-15.525,0.08,-12.905,0.063, 2.02e-02,  1,1.038, 4.989591, 1.557982,NOT_AVAILABLE,0,133.98144601930, 11.62602472433,0.7
134.01600999745,11.64008241853,1.4458,1.279,-28.297,1.249,-6.822,0.766, 2.09e-02,  0,1.125,20.554962, 1.985411,NOT_AVAILABLE,0,134.01613840259, 11.64011273959,0.64
133.88313033253,11.64434777151,1.2705,0.8318,-17.907,1.015,4.427,0.8, 2.09e-02,  0,0.959,20.397530, 1.942730,NOT_AVAILABLE,0,133.88321159076, 11.64432809381,0.66
133.86526721267,11.64274521454,1.9573,0.3309,-31.991,0.361,-1.06,0.255, 4.10e-02,  0,1.026,19.121773, 2.797991,NOT_AVAILABLE,0,133.86541238084, 11.64274992619,0.5
133.88648375849,11.66654522311,1.6068,0.6121,-15.307,0.692,3.388,0.486, 6.26e-02,  0,0.995,19.965542, 1.841307,NOT_AVAILABLE,0,133.88655322247, 11.66653016574,0.7
133.23513448673,11.13531972313,2.8186,0.0704,-5.957,0.074,-14.346,0.059, 2.75e-02,  1,4.658,12.015440, 0.842175,NOT_AVAILABLE,1,133.23516147147, 11.13538348240,0.6
133.21902319937,11.16412964565,0.9215,0.1781,-13.676,0.187,0.546,0.131, 3.03e-02,  0,1.01,18.327421, 1.839870,NOT_AVAILABLE,0,133.21908515183, 11.16412722080,0.68
133.27517058084,11.19152591284,1.7306,0.4656,-10.892,0.485,-3.644,0.36, 3.12e-02,  0,1.033,19.777597, 2.599916,NOT_AVAILABLE,0,133.27521992967, 11.19154210810,0.7
133.25583249674,11.18529520855,0.912,0.3362,-17.844,0.338,-27.746,0.227, 2.75e-02,  0,1.083,19.191357, 2.260891,NOT_AVAILABLE,0,133.25591333888, 11.18541852342,0.76
133.17658737033,11.16774244529,2.0152,0.8806,-30.127,0.948,-3.125,0.704, 1.93e-02,  0,1.007,20.487183, 1.839699,NOT_AVAILABLE,0,133.17672385124, 11.16775633567,0.52
133.16145874906,11.19278773741,3.1766,0.6091,-2.183,0.611,10.466,0.471, 4.17e-02,  0,0.985,20.032923, 2.087522,NOT_AVAILABLE,0,133.16146863977, 11.19274122320,0.5
133.27701225905,11.22271728331,2.7347,0.043,-17.259,0.044,8.055,0.03, 2.37e-02,  0,1.1,15.699841, 1.862163,NOT_AVAILABLE,0,133.27709046098, 11.22268148204,0.92
133.31842459594,11.21519299531,1.0885,0.0696,-17.73,0.071,-12.884,0.05, 3.37e-02,  0,1.034,16.774382, 1.310722,NOT_AVAILABLE,0,133.31850493228, 11.21525025967,0.92
133.31552150965,11.22360527201,2.8609,0.8022,-9.644,0.833,-3.369,0.561, 4.52e-02,  0,0.992,20.362621, 2.086433,NOT_AVAILABLE,0,133.31556520570, 11.22362024566,0.78
133.3299900922,11.25701668519,3.6209,0.9102,-12.243,0.993,-4.413,0.661, 2.28e-01,  0,1.944,19.739220, 2.545378,NOT_AVAILABLE,0,133.33004557350, 11.25703629887,0.72
133.38627505461,11.28723533818,3.0319,0.067,-4.375,0.074,4.142,0.045, 2.71e-02,  0,1.03,16.720793, 2.290495,NOT_AVAILABLE,0,133.38629488086, 11.28721692966,0.6
133.28469349207,11.25499042075,0.8537,0.0798,-16.75,0.085,-3.565,0.057, 3.47e-02,  0,0.992,17.115858, 1.618599,NOT_AVAILABLE,0,133.28476939535, 11.25500626594,0.92
133.29650329082,11.27515111302,2.7478,0.4721,-8.782,0.443,2.765,0.275, 2.87e-01,  0,1.85,18.546696, 2.441618,NOT_AVAILABLE,0,133.29654308946, 11.27513882393,0.78
133.36414704574,11.30206129671,1.3148,0.0448,-11.749,0.048,-2.452,0.033, 4.33e-02,  0,1.221,15.808063, 1.275495,VARIABLE     ,0,133.36420029613, 11.30207219613,0.78
133.33630542733,11.29589020438,2.1954,0.1144,-9.233,0.119,-7.298,0.08, 4.43e-02, 77,1.345,17.095598, 2.477615,NOT_AVAILABLE,0,133.33634727428, 11.29592264186,0.88
133.33463013504,11.31614003021,2.1024,0.6971,-8.501,0.721,4.141,0.512, 5.15e-02,  0,1.032,20.174284, 2.054037,NOT_AVAILABLE,0,133.33466866723, 11.31612162445,0.64
133.32409622837,11.31539053155,1.0019,0.1299,-12.558,0.136,3.872,0.09, 4.59e-02,  0,0.971,17.794859, 1.709661,NOT_AVAILABLE,0,133.32415315033, 11.31537332197,0.76
133.14880261208,11.21964692895,2.2561,0.114,-12.42,0.118,-17.806,0.084, 5.25e-02,  0,1.006,17.527185, 2.347557,NOT_AVAILABLE,0,133.14885888758, 11.21972606745,0.88
133.18969753565,11.22342614044,2.382,1.2472,-8.052,1.361,2.722,1.033, 4.70e-02,  0,1.023,20.530110, 2.276920,NOT_AVAILABLE,0,133.18973402063, 11.22341404364,0.54
133.22995963482,11.25491092342,1.7651,0.0475,-17.829,0.051,-3.943,0.033, 5.72e-02,  0,1.774,14.814395, 1.160435,NOT_AVAILABLE,1,133.23004042993, 11.25492844997,0.92
133.11153061562,11.25152131559,2.3724,0.1952,-15.171,0.2,-14.308,0.132, 5.09e-02,  0,0.955,18.315125, 2.602924,NOT_AVAILABLE,0,133.11159936395, 11.25158490667,0.84
133.11095198402,11.25408489403,1.9564,0.1711,-15.545,0.179,-14.383,0.121, 3.19e-02,  0,1.021,18.196413, 2.512171,NOT_AVAILABLE,0,133.11102242893, 11.25414881902,0.88
133.13761124796,11.24994420872,3.6584,1.6558,-8.969,1.659,-5.085,1.071, 4.18e-02,  0,1.118,20.730453, 1.403400,NOT_AVAILABLE,0,133.13765189152, 11.24996680987,0.58
133.12692088533,11.25897656255,1.1631,0.0261,-11.178,0.027,-2.722,0.02, 2.93e-02,  0,0.979, 7.948060, 2.159668,NOT_AVAILABLE,0,133.12697154222, 11.25898866093,0.82
133.0899322745,11.26717110646,3.0194,1.5716,-10.777,1.743,-1.913,1.254, 4.55e-02,  0,1.017,20.886770, 1.749975,NOT_AVAILABLE,0,133.08998111461, 11.26717960940,0.74
133.10942452355,11.27610250262,1.149,0.0161,-10.883,0.016,-2.665,0.011, 7.24e-02,  0,0.956,13.135402, 0.745309,NOT_AVAILABLE,0,133.10947384482, 11.27611434679,0.82
133.18159949909,11.2954936818,1.914,0.2398,-5.981,0.257,7.48,0.177, 4.21e-02,  0,0.964,18.709253, 2.231396,NOT_AVAILABLE,0,133.18162660497, 11.29546043784,0.5
133.17997297253,11.2996213586,1.1579,0.3049,-14.931,0.32,2.827,0.223, 5.42e-02,  0,1.015,19.061672, 2.263422,NOT_AVAILABLE,0,133.18004064249, 11.29960879253,0.92
133.16399520506,11.29559188992,0.7682,0.1038,-13.306,0.106,-1.831,0.07, 4.32e-02,  0,0.964,17.402252, 1.281054,NOT_AVAILABLE,0,133.16405551119, 11.29560002769,0.84
133.12781789366,11.30619046316,1.1209,0.0623,-11.097,0.064,-2.915,0.044, 5.75e-02,  0,0.987,16.515097, 1.416058,NOT_AVAILABLE,0,133.12786818842, 11.30620341702,0.84
133.23547584357,11.28364637835,1.3571,0.6072,-11.509,0.588,-9.072,0.399, 4.66e-02,  0,1.025,19.984380, 1.923008,NOT_AVAILABLE,0,133.23552800118, 11.28368669930,0.64
133.26976078617,11.31315917565,1.212,0.0985,-20.616,0.099,-9.56,0.065, 5.16e-02,  0,0.945,17.267475, 1.669348,NOT_AVAILABLE,0,133.26985423028, 11.31320166391,0.92
133.22120722366,11.32770000221,1.3377,0.3879,-10.502,0.38,-3.184,0.253, 7.40e-02,  0,1.053,19.310360, 2.322445,NOT_AVAILABLE,0,133.22125482804, 11.32771415161,0.8
133.19445661888,11.36010489998,2.6732,0.893,-14.722,0.887,-10.955,0.665, 4.84e-02,  0,1.118,20.270273, 2.157158,NOT_AVAILABLE,0,133.19452335917, 11.36015358925,0.78
133.2723012357,11.36592718733,1.1683,0.1075,-10.764,0.109,-2.768,0.07, 4.69e-02,  1,0.991,17.469807, 1.804110,NOT_AVAILABLE,0,133.27235003291, 11.36593948931,0.78
133.26522714524,11.37244559627,1.1646,0.0215,-11.044,0.023,-2.808,0.015, 5.03e-02,  0,1.019,14.167262, 0.819065,NOT_AVAILABLE,0,133.26527721054, 11.37245807417,0.82
133.26672844981,11.36252981418,1.128,0.0214,-11.118,0.022,-2.819,0.015, 5.02e-02,  0,1.001,14.157463, 0.801506,NOT_AVAILABLE,0,133.26677884992, 11.36254234225,0.82
133.27609474669,11.38023911451,1.804,0.016,-9.646,0.018,1.139,0.011, 4.84e-02,  0,0.975,12.470754, 0.649349,NOT_AVAILABLE,0,133.27613847588, 11.38023405163,0.84
133.2257102081,11.36928001181,1.528,1.0219,-13.358,0.953,-3.569,0.626, 1.05e-01,  0,0.983,20.398012, 1.839579,NOT_AVAILABLE,0,133.22577076643, 11.36929587359,0.8
133.23501144295,11.3721395184,2.1269,0.3398,-5.391,0.321,-6.598,0.218, 1.28e-02,  1,1.006,19.069042, 2.506248,NOT_AVAILABLE,0,133.23503588131, 11.37216884290,0.5
133.22744406561,11.37992849262,0.5127,0.5648,-12.384,0.523,-3.046,0.349, 2.69e-02,  0,0.947,19.754507, 2.330998,NOT_AVAILABLE,0,133.22750020794, 11.37994203057,0.54
133.24037936559,11.40309920974,1.1301,0.0739,-11.396,0.073,-3.669,0.046, 3.07e-02,  0,1.065,16.417862, 1.483943,NOT_AVAILABLE,0,133.24043103468, 11.40311551853,0.86
133.44903504432,11.34105362739,1.9136,0.0656,-29.587,0.071,-1.945,0.046, 3.32e-02,  0,1.012,16.788845, 1.740591,NOT_AVAILABLE,0,133.44916916106, 11.34106227022,0.76
133.38429840902,11.34575029988,4.3152,0.0385,-4.186,0.044,-0.888,0.031, 4.31e-02,  0,0.985,15.572831, 2.079413,VARIABLE     ,0,133.38431738205, 11.34575424510,0.72
133.35267779017,11.32722190496,1.5969,0.0657,-8.905,0.065,0.59,0.042, 3.86e-02,  0,0.977,16.518793, 1.685003,NOT_AVAILABLE,0,133.35271815205, 11.32721928294,0.52
133.52122534401,11.37793262237,1.0958,0.5553,-16.691,0.591,-18.286,0.362, 9.92e-03,  0,1.074,20.001081, 2.280676,NOT_AVAILABLE,0,133.52130101394, 11.37801389296,0.64
133.48784095718,11.37063311899,1.6078,0.9814,-9.683,1.337,-1.929,0.837, 8.14e-02,  0,1.035,20.542532, 1.723957,NOT_AVAILABLE,0,133.48788485309, 11.37064169177,0.54
133.51801467023,11.40054817035,2.4095,0.2311,-12.329,0.262,-14.379,0.154, 2.49e-02,  0,1.012,18.705630, 2.830616,NOT_AVAILABLE,0,133.51807057049, 11.40061207598,0.88
133.4774276138,11.39626998641,1.9001,0.0501,-11.852,0.054,-8.381,0.034, 4.35e-02,  0,2.123,14.515142, 1.290119,NOT_AVAILABLE,0,133.47748134955, 11.39630723679,0.92
133.49260308665,11.40538399477,2.1291,0.3611,-9.435,0.38,-18.999,0.233, 4.68e-02,  0,1.108,19.243187, 2.395954,NOT_AVAILABLE,0,133.49264586553, 11.40546843617,0.5
133.49339142617,11.41235840941,2.614,0.1034,-22.558,0.11,14.174,0.067, 1.65e-02,  1,1.15,17.175100, 2.295973,VARIABLE     ,0,133.49349370462, 11.41229541288,0.94
133.49050525193,11.41602954466,1.6834,0.4063,-10.778,0.432,-10.197,0.261, 2.84e-02,  0,0.99,19.530478, 2.531277,NOT_AVAILABLE,0,133.49055412294, 11.41607486665,0.72
133.4696777706,11.44183652173,1.3218,0.9962,-10.969,1.013,-2.611,0.595, 6.88e-02,  0,1.036,20.528032, 1.780115,NOT_AVAILABLE,0,133.46972750995, 11.44184812623,0.62
