ra,dec,Source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,prob
57.03844829087,23.97778621777,66522107047046656,7.2689,0.0634,18.502,0.09,-46.785,0.055,0.0148,0,1.133,16.513573, 2.876946,NOT_AVAILABLE,0,1.0
57.04245461772,23.98878105534,66522137109124096,7.155,0.1184,20.404,0.161,-46.035,0.099,0.00243,1,0.995,17.764944, 3.351225,NOT_AVAILABLE,0,1.0
57.02772402474,24.00172038533,66522381924952704,7.1894,0.0596,19.08,0.08,-44.482,0.051,0.0174,0,1.032,16.501642, 2.957158,NOT_AVAILABLE,0,1.0
57.14081534927,24.03284976688,66523103479455232,7.0659,0.0776,19.299,0.111,-44.182,0.059,0.0146,0,0.939,16.814566, 2.958803,NOT_AVAILABLE,0,1.0
57.13271390512,24.03280319756,66523103479455744,7.1438,0.076,18.538,0.099,-44.384,0.056,0.0317,0,0.997,16.803360, 3.041832,NOT_AVAILABLE,0,1.0
57.1091158769,24.04818241728,66523893753437824,7.4191,0.0175,19.673,0.024,-46.258,0.013,0.0287,0,0.874, 9.903484, 0.734089,NOT_AVAILABLE,0,1.0
57.32009187664,24.01607812906,66525061984664832,7.5805,0.1334,21.349,0.173,-45.863,0.097,0.0128,81,1.206,16.842762, 3.102035,NOT_AVAILABLE,0,1.0
57.32023694404,24.01643790101,66525096340629504,7.2529,0.1991,17.882,0.227,-45.197,0.121,0.0178,0,0.973,17.689888,         ,NOT_AVAILABLE,0,1.0
57.29068893294,24.05321183,66526127137440128,8.1184,0.4791,19.079,0.613,-46.193,0.341,0.13,0,4.117, 3.615795,-0.036376,NOT_AVAILABLE,0,1.0
57.29683077455,24.13649842048,66529975427235712,7.2414,0.1255,19.496,0.149,-47.65,0.098,0.128,0,1.303, 5.203287,-0.033113,NOT_AVAILABLE,0,1.0
57.19179572683,24.16997873809,66531178017967872,7.2666,0.0832,19.046,0.102,-45.247,0.057,0.0175,0,1.028,16.580677, 2.925684,NOT_AVAILABLE,0,1.0
57.21488100455,24.2046855351,66531418536135552,8.8429,0.0332,19.993,0.041,-27.83,0.025,0.014,0,1.005,14.958524, 2.571746,NOT_AVAILABLE,0,1.0
57.38806152316,24.21779891824,66532174450470656,7.3912,0.1488,20.982,0.179,-47.477,0.14,0.0268,0,1.002,17.994638, 3.482266,NOT_AVAILABLE,0,1.0
57.25630704318,24.19380165663,66532621126978304,7.2574,0.0647,17.891,0.083,-46.604,0.05,0.0206,0,1.053,16.443531, 2.939495,NOT_AVAILABLE,0,1.0
57.29764575258,24.24000605914,66533170882790784,7.1856,0.074,19.355,0.088,-45.804,0.054,0.0153,1,1.014,16.850975, 3.004395,NOT_AVAILABLE,0,1.0
57.64563680961,24.03436103442,66534132955565184,6.9361,0.0291,6.489,0.038,-140.339,0.022,0.0395,0,1.007,15.178548, 2.327589,NOT_AVAILABLE,0,0.98
57.73930403706,24.10836898081,66536331978799616,7.2832,0.0345,19.002,0.038,-44.097,0.024,0.0141,0,1.034,15.439280, 2.549863,VARIABLE     ,0,1.0
57.719159291,24.13132859071,66537156612518528,4.4384,0.1205,38.157,0.133,-32.05,0.089,0.0169,1,0.98,17.967558, 2.783852,NOT_AVAILABLE,0,0.5
57.7296108752,24.1972465653,66537981246228096,7.1569,0.0207,18.857,0.024,-43.386,0.016,0.00734,0,1.068,11.425587, 1.026998,NOT_AVAILABLE,0,1.0
57.52114270787,24.12375084194,66539252556578816,7.4229,0.0162,18.326,0.02,-46.979,0.012,0.0131,0,1.046,13.446994, 1.727752,NOT_AVAILABLE,0,1.0
57.50692221044,24.12281330327,66539420056794752,9.2529,0.253,44.427,0.309,-66.576,0.199,0.121,0,1.679,18.045820, 3.667440,NOT_AVAILABLE,0,0.96
57.6768887678,24.21524450769,66541142342159232,7.3344,0.0952,19.761,0.1,-44.79,0.071,0.00959,1,1.065,17.168797, 3.060989,NOT_AVAILABLE,0,1.0
57.82952312548,24.17012515879,66542551091588352,7.7057,0.0291,20.715,0.032,-48.225,0.021,0.00737,0,1.074,14.994947, 2.495564,NOT_AVAILABLE,0,1.0
57.82758186889,24.18631720975,66542860329421568,4.3741,1.8118,31.472,1.491,-41.197,0.934,0.044,0,1.126,20.677156, 2.104561,NOT_AVAILABLE,0,0.76
57.91812044435,24.31929027763,66546399382244736,4.5256,0.1112,31.533,0.133,-95.806,0.084,0.0273,0,1.083,17.554747, 2.817493,NOT_AVAILABLE,0,1.0
57.92638266259,24.36131180743,66546742979468416,7.3367,0.067,19.795,0.076,-44.488,0.048,0.0171,0,0.991,16.631250, 2.918900,NOT_AVAILABLE,0,1.0
57.82601251888,24.3404037077,66549354319596800,4.8263,0.0618,50.6,0.073,-45.863,0.055,0.0252,0,1.007,16.550518, 2.517147,NOT_AVAILABLE,0,0.62
57.79812643881,24.38680048679,66550350752004352,7.6967,0.0762,18.591,0.098,-43.344,0.061,0.00955,0,3.014,14.980229, 2.586844,NOT_AVAILABLE,0,1.0
57.49815604975,24.19589894135,66551686483467904,7.2052,0.1179,19.929,0.147,-43.618,0.098,0.0175,0,1.036,17.795551, 3.351303,NOT_AVAILABLE,0,1.0
57.42610715031,24.24322259973,66552824649322752,7.9922,0.5147,19.772,0.652,-44.897,0.528,0.0061,0,1.081,19.927408, 3.165556,NOT_AVAILABLE,0,1.0
57.5636777898,24.22654240157,66553443128503552,7.4165,0.0557,19.303,0.058,-44.281,0.042,0.034,0,0.976,16.202430, 2.874509,VARIABLE     ,0,1.0
57.57983415846,24.27596355161,66553885506789504,7.8469,0.2702,19.283,0.289,-47.243,0.22,0.0129,0,1.056,18.809820, 3.653114,NOT_AVAILABLE,0,1.0
57.55423174469,24.35181775808,66555573432261120,7.2428,0.0465,18.913,0.049,-46.545,0.042,0.0199,0,1.163,15.331129,         ,NOT_AVAILABLE,0,1.0
57.55368104569,24.35161554819,66555573432261376,7.2431,0.0293,17.833,0.031,-44.351,0.026,0.0302,6,1.071,14.462538, 2.206753,NOT_AVAILABLE,0,1.0
